,stockVWAP,futureVWAP,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,midBasis,FairValue
2017-03-17 12:37:00,39.433,39.539,15144.000,12479.000,39.40,39.45,100000.000,120000.000,39.50,39.60,60498.000,41512.000,39.35,39.50,60000.000,100000.000,39.45,39.65,299462.000,291150.000,440000.000,500000.000,39.271,39.568,39.416,39.688,-0.125,-0.156
2017-03-17 12:38:00,39.419,39.578,45089.000,9161.000,39.40,39.45,60000.000,100000.000,39.55,39.60,62087.000,58519.000,39.35,39.50,100000.000,100000.000,39.50,39.65,300818.000,300581.000,460000.000,480000.000,39.296,39.566,39.450,39.690,-0.150,-0.156
2017-03-17 12:39:00,39.426,39.580,26213.000,10351.000,39.40,39.45,60000.000,80000.000,39.55,39.60,82087.000,60544.000,39.35,39.50,100000.000,100000.000,39.50,39.65,320942.000,304396.000,460000.000,460000.000,39.291,39.565,39.446,39.693,-0.150,-0.156
2017-03-17 12:40:00,39.427,39.583,29563.000,7498.000,39.40,39.45,60000.000,100000.000,39.55,39.60,81187.000,53694.000,39.35,39.50,100000.000,100000.000,39.50,39.65,324852.000,295301.000,460000.000,460000.000,39.291,39.567,39.446,39.689,-0.150,-0.156
2017-03-17 12:41:00,39.427,39.583,28574.000,6488.000,39.40,39.45,120000.000,40000.000,39.55,39.60,81187.000,53694.000,39.35,39.50,80000.000,120000.000,39.50,39.65,324053.000,296291.000,500000.000,420000.000,39.291,39.568,39.456,39.700,-0.150,-0.154
2017-03-17 12:42:00,39.427,39.583,26063.000,5488.000,39.40,39.45,120000.000,20000.000,39.55,39.60,84187.000,53194.000,39.35,39.50,80000.000,120000.000,39.50,39.65,324543.000,295826.000,500000.000,400000.000,39.291,39.568,39.456,39.705,-0.150,-0.153
2017-03-17 12:43:00,39.427,39.583,22451.000,4932.000,39.40,39.45,120000.000,20000.000,39.55,39.60,84187.000,51094.000,39.35,39.50,80000.000,120000.000,39.50,39.65,319362.000,292570.000,500000.000,400000.000,39.290,39.569,39.456,39.705,-0.150,-0.152
2017-03-17 12:44:00,39.427,39.583,26562.000,4959.000,39.40,39.45,120000.000,20000.000,39.55,39.60,84187.000,52994.000,39.35,39.50,80000.000,120000.000,39.50,39.65,323466.000,293096.000,500000.000,400000.000,39.291,39.569,39.456,39.705,-0.150,-0.151
2017-03-17 12:45:00,39.427,39.581,49948.000,5200.000,39.40,39.45,120000.000,20000.000,39.55,39.60,84187.000,53719.000,39.35,39.50,80000.000,120000.000,39.50,39.65,344452.000,293212.000,500000.000,400000.000,39.298,39.568,39.460,39.705,-0.150,-0.152
2017-03-17 12:46:00,39.433,39.580,48548.000,5200.000,39.40,39.45,80000.000,60000.000,39.55,39.60,85555.000,55308.000,39.35,39.50,100000.000,120000.000,39.50,39.65,365355.000,290712.000,480000.000,440000.000,39.298,39.567,39.454,39.695,-0.150,-0.144
2017-03-17 12:47:00,39.432,39.582,29307.000,1758.000,39.40,39.45,60000.000,60000.000,39.55,39.60,85555.000,55308.000,39.35,39.50,100000.000,120000.000,39.50,39.65,346114.000,287570.000,460000.000,440000.000,39.293,39.569,39.446,39.695,-0.150,-0.135
2017-03-17 12:48:00,39.432,39.586,26458.000,2950.000,39.40,39.45,60000.000,60000.000,39.55,39.60,85155.000,55308.000,39.35,39.50,100000.000,120000.000,39.50,39.65,344865.000,288962.000,480000.000,440000.000,39.292,39.568,39.444,39.695,-0.150,-0.125
2017-03-17 12:49:00,39.429,39.580,48107.000,4449.000,39.40,39.45,60000.000,60000.000,39.55,39.60,83625.000,55308.000,39.35,39.50,100000.000,120000.000,39.50,39.65,345384.000,290461.000,480000.000,460000.000,39.298,39.568,39.448,39.698,-0.150,-0.125
2017-03-17 12:50:00,39.426,39.582,47843.000,4068.000,39.40,39.45,40000.000,80000.000,39.55,39.60,77630.000,75308.000,39.35,39.50,100000.000,120000.000,39.50,39.65,339125.000,310080.000,460000.000,460000.000,39.297,39.563,39.443,39.693,-0.150,-0.116
2017-03-17 12:51:00,39.488,39.596,5183.000,54244.000,39.45,39.50,100000.000,120000.000,39.55,39.65,56380.000,50358.000,39.40,39.55,80000.000,100000.000,39.50,39.70,300835.000,330492.000,500000.000,520000.000,39.315,39.596,39.454,39.748,-0.125,-0.100
2017-03-17 12:52:00,39.486,39.592,21466.000,55061.000,39.45,39.50,100000.000,100000.000,39.55,39.65,36391.000,49092.000,39.40,39.55,100000.000,140000.000,39.50,39.70,297129.000,330043.000,500000.000,520000.000,39.317,39.596,39.460,39.750,-0.125,-0.083
2017-03-17 12:53:00,39.486,39.592,22510.000,52810.000,39.45,39.50,100000.000,100000.000,39.55,39.65,36041.000,47503.000,39.40,39.55,100000.000,140000.000,39.50,39.70,297823.000,327792.000,500000.000,520000.000,39.318,39.597,39.460,39.750,-0.125,-0.071
2017-03-17 12:54:00,39.478,39.629,55737.000,22955.000,39.45,39.50,80000.000,40000.000,39.60,39.65,97685.000,46574.000,39.40,39.55,60000.000,100000.000,39.55,39.70,333983.000,295469.000,500000.000,460000.000,39.352,39.607,39.490,39.763,-0.150,-0.052
2017-03-17 12:55:00,39.529,39.639,25410.000,910.000,39.50,39.55,40000.000,100000.000,39.65,39.70,96948.000,80358.000,39.45,39.60,40000.000,60000.000,39.60,39.75,288296.000,251950.000,400000.000,680000.000,39.399,39.659,39.523,39.822,-0.150,-0.048
2017-03-17 12:56:00,39.579,39.608,12747.000,4536.000,39.50,39.55,80000.000,80000.000,39.60,39.70,49648.000,26762.000,39.45,39.60,80000.000,60000.000,39.55,39.75,356650.000,191341.000,480000.000,660000.000,39.366,39.668,39.500,39.832,-0.125,-0.063
2017-03-17 12:57:00,39.620,39.641,13637.000,62133.000,39.55,39.60,60000.000,20000.000,39.65,39.70,37378.000,76021.000,39.50,39.65,80000.000,80000.000,39.60,39.75,322770.000,244385.000,480000.000,620000.000,39.420,39.676,39.544,39.837,-0.100,-0.080
2017-03-17 12:58:00,39.562,39.606,15982.000,3755.000,39.50,39.55,60000.000,60000.000,39.60,39.70,53951.000,66569.000,39.45,39.60,100000.000,60000.000,39.55,39.75,339984.000,232767.000,460000.000,640000.000,39.372,39.658,39.502,39.831,-0.125,-0.091
2017-03-17 12:59:00,39.513,39.568,2753.000,12551.000,39.50,39.55,120000.000,40000.000,39.55,39.65,35751.000,144399.000,39.45,39.60,100000.000,60000.000,39.50,39.70,238977.000,383922.000,440000.000,460000.000,39.363,39.645,39.473,39.785,-0.075,-0.099
2017-03-17 13:00:00,39.450,39.542,31176.000,33104.000,39.40,39.50,80000.000,60000.000,39.50,39.60,34404.000,76950.000,39.35,39.55,100000.000,80000.000,39.45,39.65,354836.000,389817.000,400000.000,380000.000,39.272,39.611,39.417,39.705,-0.100,-0.099
2017-03-17 13:01:00,39.416,39.519,25136.000,11999.000,39.40,39.45,20000.000,60000.000,39.50,39.55,29862.000,90337.000,39.35,39.50,100000.000,80000.000,39.45,39.60,346328.000,390079.000,380000.000,400000.000,39.269,39.581,39.403,39.653,-0.100,-0.098
2017-03-17 13:02:00,39.415,39.517,25440.000,22847.000,39.40,39.45,20000.000,60000.000,39.50,39.55,30362.000,91788.000,39.35,39.50,100000.000,120000.000,39.45,39.60,346132.000,401528.000,380000.000,420000.000,39.269,39.578,39.403,39.650,-0.100,-0.098
2017-03-17 13:03:00,39.415,39.519,25336.000,17857.000,39.40,39.45,20000.000,60000.000,39.50,39.55,30687.000,92088.000,39.35,39.50,100000.000,120000.000,39.45,39.60,346353.000,396838.000,380000.000,420000.000,39.269,39.579,39.403,39.648,-0.100,-0.095
2017-03-17 13:04:00,39.419,39.514,34256.000,15540.000,39.40,39.45,60000.000,20000.000,39.50,39.55,30688.000,91038.000,39.35,39.50,100000.000,80000.000,39.45,39.60,355825.000,374822.000,400000.000,380000.000,39.272,39.582,39.413,39.666,-0.100,-0.103
2017-03-17 13:05:00,39.417,39.509,33688.000,15484.000,39.40,39.45,80000.000,20000.000,39.50,39.55,16308.000,91038.000,39.35,39.50,80000.000,80000.000,39.45,39.60,340877.000,376766.000,400000.000,400000.000,39.269,39.582,39.417,39.665,-0.100,-0.113
2017-03-17 13:06:00,39.415,39.514,38527.000,16492.000,39.40,39.45,140000.000,60000.000,39.50,39.55,27538.000,91038.000,39.35,39.50,140000.000,100000.000,39.45,39.60,357146.000,399374.000,500000.000,440000.000,39.273,39.580,39.432,39.655,-0.100,-0.105
2017-03-17 13:07:00,39.415,39.516,34450.000,23087.000,39.40,39.45,140000.000,60000.000,39.50,39.55,29538.000,91038.000,39.35,39.50,120000.000,100000.000,39.45,39.60,354869.000,405969.000,500000.000,440000.000,39.272,39.578,39.428,39.655,-0.100,-0.097
2017-03-17 13:08:00,39.480,39.566,29094.000,7068.000,39.45,39.50,100000.000,20000.000,39.55,39.60,62145.000,63259.000,39.40,39.55,120000.000,80000.000,39.50,39.65,368030.000,347101.000,520000.000,440000.000,39.324,39.624,39.463,39.727,-0.100,-0.093
2017-03-17 13:09:00,39.472,39.610,64084.000,4747.000,39.45,39.50,40000.000,40000.000,39.60,39.65,126821.000,19334.000,39.40,39.55,100000.000,80000.000,39.55,39.70,419534.000,341800.000,460000.000,500000.000,39.352,39.632,39.487,39.780,-0.150,-0.079
2017-03-17 13:10:00,39.469,39.611,64080.000,1209.000,39.45,39.50,40000.000,60000.000,39.60,39.65,125271.000,31334.000,39.40,39.55,80000.000,60000.000,39.55,39.70,417630.000,364592.000,440000.000,500000.000,39.352,39.630,39.484,39.776,-0.150,-0.063
2017-03-17 13:11:00,39.513,39.571,59638.000,19934.000,39.45,39.55,60000.000,40000.000,39.55,39.65,67219.000,143895.000,39.40,39.60,120000.000,80000.000,39.50,39.70,403426.000,392672.000,440000.000,500000.000,39.335,39.644,39.452,39.784,-0.100,-0.065
2017-03-17 13:12:00,39.538,39.601,22635.000,13139.000,39.50,39.55,60000.000,80000.000,39.60,39.70,67319.000,88351.000,39.45,39.60,80000.000,60000.000,39.55,39.75,379354.000,366799.000,440000.000,680000.000,39.379,39.651,39.500,39.828,-0.125,-0.065
2017-03-17 13:13:00,39.537,39.601,23591.000,11664.000,39.50,39.55,60000.000,80000.000,39.60,39.70,67644.000,90351.000,39.45,39.60,80000.000,60000.000,39.55,39.75,380635.000,367449.000,440000.000,680000.000,39.379,39.651,39.500,39.828,-0.125,-0.066
2017-03-17 13:14:00,39.537,39.603,22939.000,13364.000,39.50,39.55,60000.000,60000.000,39.60,39.70,67644.000,91351.000,39.45,39.60,80000.000,60000.000,39.55,39.75,378133.000,370149.000,440000.000,640000.000,39.379,39.650,39.500,39.833,-0.125,-0.065
2017-03-17 13:15:00,39.538,39.604,25617.000,19054.000,39.50,39.55,80000.000,80000.000,39.60,39.70,67714.000,91351.000,39.45,39.60,80000.000,80000.000,39.55,39.75,379611.000,370539.000,460000.000,680000.000,39.380,39.648,39.504,39.826,-0.125,-0.065
2017-03-17 13:16:00,39.539,39.604,23755.000,18654.000,39.50,39.55,80000.000,100000.000,39.60,39.70,67714.000,77571.000,39.45,39.60,80000.000,60000.000,39.55,39.75,377749.000,356159.000,460000.000,680000.000,39.379,39.650,39.504,39.825,-0.125,-0.063
2017-03-17 13:17:00,39.538,39.604,23701.000,13863.000,39.50,39.55,80000.000,80000.000,39.60,39.70,47714.000,77588.000,39.45,39.60,80000.000,80000.000,39.55,39.75,357695.000,351383.000,460000.000,680000.000,39.375,39.652,39.504,39.826,-0.125,-0.063
2017-03-17 13:18:00,39.539,39.604,21257.000,10563.000,39.50,39.55,80000.000,80000.000,39.60,39.70,50714.000,75588.000,39.45,39.60,80000.000,80000.000,39.55,39.75,358001.000,346683.000,460000.000,680000.000,39.375,39.652,39.504,39.826,-0.125,-0.062
2017-03-17 13:19:00,39.538,39.604,19601.000,17479.000,39.50,39.55,80000.000,80000.000,39.60,39.70,47814.000,76338.000,39.45,39.60,80000.000,80000.000,39.55,39.75,354945.000,351999.000,460000.000,680000.000,39.374,39.650,39.504,39.826,-0.125,-0.061
2017-03-17 13:20:00,39.536,39.599,18528.000,15598.000,39.50,39.55,60000.000,100000.000,39.60,39.70,63374.000,76338.000,39.45,39.60,60000.000,80000.000,39.55,39.75,369432.000,361692.000,420000.000,700000.000,39.376,39.654,39.498,39.823,-0.125,-0.060
2017-03-17 13:21:00,39.599,39.657,7669.000,62776.000,39.55,39.60,40000.000,80000.000,39.65,39.75,39102.000,111051.000,39.50,39.65,80000.000,160000.000,39.60,39.80,340469.000,340202.000,400000.000,700000.000,39.420,39.682,39.540,39.859,-0.125,-0.060
2017-03-17 13:22:00,39.594,39.656,18035.000,64012.000,39.55,39.60,60000.000,40000.000,39.65,39.75,42054.000,123563.000,39.50,39.65,80000.000,180000.000,39.60,39.80,331987.000,353950.000,420000.000,680000.000,39.423,39.680,39.550,39.863,-0.125,-0.068
2017-03-17 13:23:00,39.594,39.655,18540.000,64475.000,39.55,39.60,80000.000,40000.000,39.65,39.75,44554.000,125563.000,39.50,39.65,60000.000,180000.000,39.60,39.80,333702.000,356613.000,420000.000,680000.000,39.423,39.680,39.552,39.863,-0.125,-0.075
2017-03-17 13:24:00,39.594,39.653,16754.000,64922.000,39.55,39.60,60000.000,40000.000,39.65,39.75,40546.000,127152.000,39.50,39.65,80000.000,180000.000,39.60,39.80,327908.000,357060.000,420000.000,700000.000,39.422,39.679,39.552,39.864,-0.125,-0.083
2017-03-17 13:25:00,39.594,39.652,17126.000,64167.000,39.55,39.60,40000.000,40000.000,39.65,39.75,40546.000,131152.000,39.50,39.65,80000.000,160000.000,39.60,39.80,328210.000,358555.000,400000.000,680000.000,39.422,39.679,39.547,39.866,-0.125,-0.091
2017-03-17 13:26:00,39.593,39.654,15823.000,63682.000,39.55,39.60,60000.000,40000.000,39.65,39.75,40546.000,130856.000,39.50,39.65,80000.000,160000.000,39.60,39.80,327275.000,359274.000,420000.000,680000.000,39.422,39.680,39.552,39.866,-0.125,-0.091
2017-03-17 13:27:00,39.522,39.624,35521.000,1.000,39.50,39.55,40000.000,20000.000,39.65,39.70,101841.000,90997.000,39.45,39.60,80000.000,40000.000,39.60,39.75,358601.000,363577.000,400000.000,620000.000,39.398,39.656,39.542,39.845,-0.150,-0.083
2017-03-17 13:28:00,39.525,39.624,39356.000,902.000,39.50,39.55,60000.000,20000.000,39.65,39.70,100841.000,64172.000,39.45,39.60,80000.000,40000.000,39.60,39.75,361436.000,337353.000,420000.000,620000.000,39.398,39.660,39.550,39.845,-0.150,-0.077
2017-03-17 13:29:00,39.526,39.625,36928.000,2601.000,39.50,39.55,60000.000,20000.000,39.65,39.70,100841.000,67746.000,39.45,39.60,80000.000,40000.000,39.60,39.75,361508.000,336537.000,420000.000,620000.000,39.398,39.659,39.548,39.845,-0.150,-0.087
2017-03-17 13:30:00,39.587,39.684,9281.000,29155.000,39.55,39.60,20000.000,60000.000,39.70,39.75,106882.000,126354.000,39.50,39.65,60000.000,160000.000,39.65,39.80,332207.000,321549.000,380000.000,760000.000,39.441,39.689,39.576,39.861,-0.150,-0.079
2017-03-17 13:31:00,39.596,39.655,12202.000,49366.000,39.55,39.60,80000.000,60000.000,39.65,39.75,37671.000,124354.000,39.50,39.65,60000.000,160000.000,39.60,39.80,325431.000,339762.000,420000.000,700000.000,39.418,39.684,39.550,39.861,-0.125,-0.080
2017-03-17 13:32:00,39.596,39.659,12610.000,52098.000,39.55,39.60,120000.000,40000.000,39.65,39.75,37671.000,123672.000,39.50,39.65,60000.000,160000.000,39.60,39.80,325839.000,342012.000,460000.000,680000.000,39.419,39.683,39.559,39.865,-0.125,-0.088
2017-03-17 13:33:00,39.593,39.659,11759.000,57507.000,39.55,39.60,120000.000,40000.000,39.65,39.75,43691.000,125672.000,39.50,39.65,60000.000,160000.000,39.60,39.80,325008.000,357421.000,460000.000,680000.000,39.420,39.682,39.559,39.865,-0.125,-0.091
2017-03-17 13:34:00,39.582,39.732,17192.000,15820.000,39.55,39.60,80000.000,80000.000,39.70,39.80,109279.000,108285.000,39.50,39.65,60000.000,220000.000,39.65,39.85,321835.000,294816.000,620000.000,880000.000,39.445,39.703,39.565,39.911,-0.175,-0.073
2017-03-17 13:35:00,39.668,39.725,28296.000,13794.000,39.60,39.65,140000.000,60000.000,39.70,39.80,38220.000,90505.000,39.55,39.70,20000.000,120000.000,39.65,39.85,367356.000,246637.000,620000.000,840000.000,39.473,39.745,39.579,39.920,-0.125,-0.078
2017-03-17 13:36:00,39.706,39.770,2250.000,104923.000,39.65,39.70,60000.000,160000.000,39.75,39.85,14660.000,30954.000,39.60,39.75,120000.000,220000.000,39.70,39.90,309012.000,301881.000,440000.000,760000.000,39.507,39.785,39.645,39.937,-0.125,-0.088
2017-03-17 13:37:00,39.699,39.802,3566.000,80846.000,39.65,39.70,40000.000,160000.000,39.80,39.85,87910.000,28557.000,39.60,39.75,60000.000,260000.000,39.75,39.90,326018.000,275049.000,440000.000,820000.000,39.531,39.793,39.686,39.934,-0.150,-0.089
2017-03-17 13:38:00,39.658,39.737,7723.000,49600.000,39.60,39.65,120000.000,60000.000,39.70,39.80,21200.000,88946.000,39.55,39.70,80000.000,260000.000,39.65,39.85,304078.000,288015.000,660000.000,820000.000,39.460,39.733,39.577,39.912,-0.125,-0.099
2017-03-17 13:39:00,39.659,39.722,7505.000,39232.000,39.60,39.65,120000.000,60000.000,39.70,39.80,21200.000,86117.000,39.55,39.70,80000.000,200000.000,39.65,39.85,317640.000,280511.000,660000.000,900000.000,39.461,39.738,39.577,39.924,-0.125,-0.100
2017-03-17 13:40:00,39.675,39.757,34261.000,29577.000,39.60,39.70,100000.000,160000.000,39.75,39.85,86462.000,45419.000,39.55,39.75,100000.000,220000.000,39.70,39.90,346149.000,245342.000,480000.000,900000.000,39.494,39.810,39.654,39.943,-0.150,-0.101
2017-03-17 13:41:00,39.653,39.764,13940.000,2285.000,39.60,39.65,180000.000,180000.000,39.75,39.85,69226.000,34850.000,39.55,39.70,100000.000,220000.000,39.70,39.90,347008.000,227595.000,560000.000,900000.000,39.483,39.772,39.666,39.941,-0.175,-0.106
2017-03-17 13:42:00,39.695,39.803,3116.000,24643.000,39.65,39.70,60000.000,40000.000,39.80,39.85,80832.000,76178.000,39.60,39.75,140000.000,260000.000,39.75,39.90,312275.000,263867.000,520000.000,740000.000,39.530,39.802,39.702,39.949,-0.150,-0.110
2017-03-17 13:43:00,39.697,39.828,29326.000,23024.000,39.65,39.70,60000.000,180000.000,39.80,39.90,79572.000,75649.000,39.60,39.75,140000.000,200000.000,39.75,39.95,341225.000,251534.000,520000.000,780000.000,39.539,39.808,39.702,39.986,-0.175,-0.102
2017-03-17 13:44:00,39.704,39.773,30.000,12871.000,39.65,39.70,160000.000,60000.000,39.75,39.85,17550.000,101675.000,39.60,39.75,100000.000,80000.000,39.70,39.90,281579.000,260801.000,500000.000,580000.000,39.501,39.803,39.668,39.964,-0.125,-0.115
2017-03-17 13:45:00,39.656,39.741,16987.000,354.000,39.60,39.65,160000.000,20000.000,39.75,39.80,60005.000,43350.000,39.55,39.70,100000.000,80000.000,39.70,39.85,325539.000,214634.000,520000.000,560000.000,39.484,39.762,39.669,39.939,-0.150,-0.120
2017-03-17 13:46:00,39.645,39.784,12707.000,6264.000,39.60,39.65,160000.000,80000.000,39.75,39.85,81682.000,121871.000,39.55,39.70,100000.000,140000.000,39.70,39.90,341795.000,284006.000,520000.000,580000.000,39.487,39.747,39.665,39.952,-0.175,-0.107
2017-03-17 13:47:00,39.645,39.773,10000.000,14754.000,39.60,39.65,80000.000,120000.000,39.75,39.85,82482.000,121226.000,39.55,39.70,180000.000,240000.000,39.70,39.90,339688.000,289241.000,520000.000,760000.000,39.486,39.744,39.658,39.943,-0.175,-0.106
2017-03-17 13:48:00,39.642,39.733,7580.000,20911.000,39.60,39.65,40000.000,80000.000,39.75,39.80,64814.000,157758.000,39.55,39.70,200000.000,100000.000,39.70,39.85,317320.000,316076.000,500000.000,760000.000,39.482,39.733,39.652,39.926,-0.150,-0.118
2017-03-17 13:49:00,39.640,39.773,24115.000,9800.000,39.60,39.65,100000.000,60000.000,39.75,39.85,68492.000,121669.000,39.55,39.70,200000.000,180000.000,39.70,39.90,337434.000,298516.000,540000.000,680000.000,39.489,39.747,39.661,39.959,-0.175,-0.126
2017-03-17 13:50:00,39.695,39.807,31376.000,112154.000,39.65,39.70,40000.000,40000.000,39.80,39.85,48718.000,64766.000,39.60,39.75,80000.000,180000.000,39.75,39.90,332511.000,327925.000,520000.000,660000.000,39.535,39.777,39.692,39.962,-0.150,-0.145
2017-03-17 13:51:00,39.700,39.773,4891.000,153477.000,39.65,39.70,100000.000,60000.000,39.75,39.85,28729.000,68514.000,39.60,39.75,220000.000,180000.000,39.70,39.90,305588.000,367996.000,560000.000,680000.000,39.509,39.766,39.666,39.960,-0.125,-0.159
2017-03-17 13:52:00,39.759,39.884,26831.000,4985.000,39.70,39.75,240000.000,180000.000,39.85,39.95,72616.000,40399.000,39.65,39.80,40000.000,320000.000,39.80,40.00,339020.000,192356.000,600000.000,800000.000,39.589,39.871,39.770,40.026,-0.175,-0.167
2017-03-17 13:53:00,39.779,39.928,22317.000,3711.000,39.75,39.80,40000.000,120000.000,39.90,40.00,69096.000,42106.000,39.70,39.85,140000.000,140000.000,39.85,40.05,331823.000,263790.000,580000.000,780000.000,39.640,39.936,39.774,40.119,-0.175,-0.174
2017-03-17 13:54:00,39.773,39.944,51881.000,5744.000,39.75,39.80,60000.000,100000.000,39.95,40.00,87349.000,51429.000,39.70,39.85,40000.000,200000.000,39.90,40.05,365002.000,279351.000,500000.000,820000.000,39.659,39.933,39.830,40.113,-0.200,-0.178
2017-03-17 13:55:00,39.727,39.935,54516.000,13390.000,39.70,39.75,20000.000,100000.000,39.90,39.95,65960.000,22698.000,39.65,39.80,140000.000,280000.000,39.85,40.00,305169.000,237500.000,600000.000,700000.000,39.605,39.874,39.770,40.040,-0.200,-0.157
2017-03-17 13:56:00,39.745,39.890,11533.000,50468.000,39.70,39.75,20000.000,80000.000,39.85,39.90,36465.000,57898.000,39.65,39.80,180000.000,140000.000,39.80,39.95,295585.000,288624.000,700000.000,660000.000,39.569,39.843,39.721,40.008,-0.150,-0.157
2017-03-17 13:57:00,39.692,39.856,27216.000,11639.000,39.65,39.70,100000.000,100000.000,39.80,39.90,46067.000,52112.000,39.60,39.75,140000.000,240000.000,39.75,39.95,309493.000,241193.000,720000.000,700000.000,39.533,39.817,39.697,39.994,-0.175,-0.154
2017-03-17 13:58:00,39.670,39.855,37168.000,2996.000,39.65,39.70,140000.000,200000.000,39.80,39.90,51167.000,54102.000,39.60,39.75,160000.000,260000.000,39.75,39.95,324545.000,313570.000,820000.000,820000.000,39.538,39.827,39.706,39.983,-0.175,-0.145
2017-03-17 13:59:00,39.674,39.861,47104.000,1301.000,39.65,39.70,160000.000,220000.000,39.80,39.90,60772.000,45077.000,39.60,39.75,140000.000,160000.000,39.75,39.95,357486.000,303900.000,820000.000,740000.000,39.543,39.833,39.707,39.985,-0.175,-0.147
2017-03-17 14:00:00,39.836,39.939,10406.000,5428.000,39.80,39.85,40000.000,80000.000,39.95,40.00,51664.000,76596.000,39.75,39.90,20000.000,100000.000,39.90,40.05,306301.000,279597.000,500000.000,820000.000,39.677,39.965,39.820,40.128,-0.150,-0.165
2017-03-17 14:01:00,39.778,39.923,12927.000,17104.000,39.75,39.80,100000.000,60000.000,39.85,39.95,17354.000,120091.000,39.70,39.85,180000.000,180000.000,39.80,40.00,295366.000,350885.000,840000.000,660000.000,39.608,39.909,39.737,40.055,-0.125,-0.174
2017-03-17 14:02:00,39.779,39.925,7703.000,19438.000,39.75,39.80,100000.000,60000.000,39.85,39.95,17854.000,112337.000,39.70,39.85,180000.000,200000.000,39.80,40.00,289842.000,344795.000,840000.000,660000.000,39.606,39.910,39.736,40.052,-0.125,-0.181
2017-03-17 14:03:00,39.782,39.928,8054.000,40611.000,39.75,39.80,100000.000,60000.000,39.85,39.95,26844.000,91987.000,39.70,39.85,200000.000,260000.000,39.80,40.00,297593.000,344468.000,860000.000,660000.000,39.609,39.905,39.738,40.047,-0.125,-0.182
2017-03-17 14:04:00,39.739,39.932,22015.000,300.000,39.70,39.75,140000.000,100000.000,39.85,39.95,79585.000,41126.000,39.65,39.80,160000.000,240000.000,39.80,40.00,351618.000,268097.000,880000.000,660000.000,39.584,39.878,39.737,40.042,-0.175,-0.171
2017-03-17 14:05:00,39.735,39.932,22665.000,200.000,39.70,39.75,120000.000,180000.000,39.85,39.95,79585.000,60906.000,39.65,39.80,180000.000,180000.000,39.80,40.00,352269.000,293797.000,900000.000,700000.000,39.584,39.872,39.737,40.037,-0.175,-0.167
2017-03-17 14:06:00,39.739,39.927,21180.000,1506.000,39.70,39.75,120000.000,220000.000,39.85,39.95,79485.000,60906.000,39.65,39.80,180000.000,240000.000,39.80,40.00,350709.000,283781.000,920000.000,800000.000,39.583,39.869,39.737,40.030,-0.175,-0.165
2017-03-17 14:07:00,39.747,39.926,17530.000,4996.000,39.70,39.75,120000.000,200000.000,39.85,39.95,79485.000,35425.000,39.65,39.80,180000.000,220000.000,39.80,40.00,347509.000,243084.000,920000.000,780000.000,39.582,39.877,39.737,40.035,-0.175,-0.164
2017-03-17 14:08:00,39.750,39.900,12702.000,2809.000,39.70,39.75,120000.000,40000.000,39.85,39.90,75494.000,82115.000,39.65,39.80,180000.000,160000.000,39.80,39.95,338338.000,260292.000,920000.000,620000.000,39.580,39.856,39.738,40.016,-0.150,-0.168
2017-03-17 14:09:00,39.749,39.890,10087.000,6341.000,39.70,39.75,60000.000,100000.000,39.85,39.90,62614.000,82139.000,39.65,39.80,100000.000,120000.000,39.80,39.95,322843.000,262848.000,880000.000,840000.000,39.576,39.854,39.720,40.007,-0.150,-0.174
2017-03-17 14:10:00,39.714,39.891,55017.000,15495.000,39.65,39.75,20000.000,60000.000,39.85,39.90,77021.000,82017.000,39.60,39.80,120000.000,180000.000,39.80,39.95,342358.000,268646.000,860000.000,860000.000,39.557,39.851,39.712,40.007,-0.175,-0.173
2017-03-17 14:11:00,39.669,39.849,26970.000,6771.000,39.65,39.70,80000.000,120000.000,39.80,39.90,50317.000,24883.000,39.60,39.75,140000.000,240000.000,39.75,39.95,333955.000,328236.000,880000.000,940000.000,39.534,39.832,39.694,39.998,-0.175,-0.172
2017-03-17 14:12:00,39.665,39.838,11325.000,16132.000,39.65,39.70,60000.000,40000.000,39.80,39.85,44567.000,55252.000,39.60,39.75,140000.000,80000.000,39.75,39.90,312560.000,361815.000,880000.000,680000.000,39.526,39.822,39.691,39.969,-0.150,-0.173
2017-03-17 14:13:00,39.666,39.836,18428.000,14429.000,39.65,39.70,60000.000,20000.000,39.80,39.85,44567.000,55252.000,39.60,39.75,120000.000,60000.000,39.75,39.90,320043.000,360312.000,860000.000,660000.000,39.529,39.822,39.692,39.974,-0.150,-0.176
2017-03-17 14:14:00,39.666,39.838,23988.000,7512.000,39.65,39.70,80000.000,20000.000,39.80,39.85,44607.000,55252.000,39.60,39.75,140000.000,40000.000,39.75,39.90,325643.000,353795.000,900000.000,640000.000,39.530,39.826,39.696,39.977,-0.150,-0.173
