,stockVWAP,futureVWAP,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,midBasis,FairValue
2017-03-09 10:15:00,68.607,68.738,7502.000,2155.000,68.55,68.65,10000.000,10000.000,68.75,68.80,15356.000,12118.000,68.50,68.70,40000.000,20000.000,68.70,68.85,79228.000,66344.000,120000.000,140000.000,68.435,68.782,68.646,68.954,-0.175,-0.154
2017-03-09 10:16:00,68.577,68.706,1110.000,125.000,68.55,68.60,10000.000,30000.000,68.75,68.80,14873.000,6261.000,68.50,68.65,10000.000,30000.000,68.70,68.85,69696.000,60860.000,90000.000,170000.000,68.426,68.741,68.600,68.921,-0.200,-0.171
2017-03-09 10:17:00,68.574,68.725,844.000,127.000,68.50,68.55,30000.000,10000.000,68.65,68.75,11058.000,5275.000,68.45,68.60,40000.000,40000.000,68.60,68.80,75177.000,43921.000,120000.000,80000.000,68.354,68.684,68.571,68.831,-0.175,-0.180
2017-03-09 10:18:00,68.579,68.769,3558.000,1338.000,68.55,68.60,20000.000,10000.000,68.75,68.85,4810.000,5089.000,68.50,68.65,30000.000,10000.000,68.70,68.90,60127.000,51437.000,110000.000,130000.000,68.420,68.746,68.650,68.985,-0.225,-0.183
2017-03-09 10:19:00,68.559,68.684,5217.000,14777.000,68.50,68.60,10000.000,30000.000,68.70,68.80,10973.000,11239.000,68.45,68.65,10000.000,20000.000,68.65,68.85,74074.000,73616.000,80000.000,170000.000,68.370,68.714,68.575,68.929,-0.200,-0.194
2017-03-09 10:20:00,68.587,68.764,1475.000,175.000,68.55,68.60,10000.000,30000.000,68.75,68.85,8385.000,6740.000,68.50,68.65,20000.000,10000.000,68.70,68.90,63771.000,51451.000,100000.000,150000.000,68.415,68.747,68.640,68.967,-0.225,-0.201
2017-03-09 10:21:00,68.583,68.796,4289.000,174.000,68.55,68.60,10000.000,20000.000,68.80,68.85,15478.000,7489.000,68.50,68.65,10000.000,20000.000,68.75,68.90,75033.000,52199.000,100000.000,150000.000,68.442,68.746,68.685,68.967,-0.250,-0.196
2017-03-09 10:22:00,68.585,68.781,4675.000,161.000,68.55,68.60,30000.000,10000.000,68.75,68.85,7875.000,7072.000,68.50,68.65,40000.000,20000.000,68.70,68.90,65208.000,50719.000,130000.000,130000.000,68.426,68.745,68.665,68.973,-0.225,-0.202
2017-03-09 10:23:00,68.663,68.865,844.000,816.000,68.60,68.65,10000.000,20000.000,68.85,68.95,3982.000,2550.000,68.55,68.70,10000.000,80000.000,68.80,69.00,67031.000,40240.000,90000.000,170000.000,68.465,68.789,68.733,69.041,-0.275,-0.201
2017-03-09 10:24:00,68.615,68.798,6201.000,3145.000,68.55,68.65,10000.000,20000.000,68.80,68.90,12134.000,10369.000,68.50,68.70,20000.000,30000.000,68.75,68.95,69540.000,54083.000,90000.000,190000.000,68.441,68.770,68.689,69.003,-0.250,-0.201
2017-03-09 10:25:00,68.676,68.887,2493.000,2656.000,68.60,68.70,10000.000,20000.000,68.85,68.95,12544.000,4192.000,68.55,68.75,30000.000,70000.000,68.80,69.00,86597.000,58430.000,110000.000,150000.000,68.481,68.836,68.750,69.033,-0.250,-0.196
2017-03-09 10:26:00,68.556,68.743,3628.000,12945.000,68.55,68.60,10000.000,20000.000,68.75,68.85,3724.000,15620.000,68.50,68.65,20000.000,40000.000,68.70,68.90,54259.000,79418.000,90000.000,190000.000,68.418,68.714,68.639,68.961,-0.225,-0.196
2017-03-09 10:27:00,68.568,68.795,7139.000,2195.000,68.55,68.60,10000.000,60000.000,68.80,68.90,5975.000,9013.000,68.50,68.65,20000.000,20000.000,68.75,68.95,65295.000,59098.000,90000.000,220000.000,68.440,68.738,68.689,68.993,-0.275,-0.191
2017-03-09 10:28:00,68.603,68.802,7899.000,4026.000,68.55,68.65,20000.000,30000.000,68.80,68.85,12405.000,11723.000,68.50,68.70,30000.000,10000.000,68.75,68.90,74258.000,65835.000,130000.000,160000.000,68.447,68.767,68.700,68.969,-0.225,-0.169
2017-03-09 10:29:00,68.643,68.827,996.000,277.000,68.60,68.65,30000.000,10000.000,68.80,68.90,7844.000,12540.000,68.55,68.70,40000.000,10000.000,68.75,68.95,67861.000,60546.000,140000.000,160000.000,68.462,68.771,68.707,69.019,-0.225,-0.172
2017-03-09 10:30:00,68.673,68.854,83.000,11802.000,68.65,68.70,10000.000,10000.000,68.85,68.90,859.000,15637.000,68.60,68.75,30000.000,10000.000,68.80,68.95,57239.000,78567.000,120000.000,150000.000,68.502,68.805,68.746,69.017,-0.200,-0.161
2017-03-09 10:31:00,68.681,68.870,722.000,5272.000,68.65,68.70,10000.000,10000.000,68.85,68.90,2974.000,12287.000,68.60,68.75,70000.000,10000.000,68.80,68.95,64873.000,68877.000,170000.000,150000.000,68.512,68.818,68.756,69.020,-0.200,-0.155
2017-03-09 10:32:00,68.659,68.861,2917.000,769.000,68.60,68.65,10000.000,10000.000,68.85,68.90,14739.000,4883.000,68.55,68.70,70000.000,30000.000,68.80,68.95,84205.000,48426.000,170000.000,190000.000,68.480,68.783,68.750,69.013,-0.250,-0.135
2017-03-09 10:33:00,68.658,68.747,1284.000,12054.000,68.60,68.65,30000.000,10000.000,68.75,68.85,6685.000,5274.000,68.55,68.70,40000.000,30000.000,68.70,68.90,66600.000,58325.000,140000.000,240000.000,68.446,68.758,68.661,68.965,-0.175,-0.141
2017-03-09 10:34:00,68.571,68.769,5789.000,12788.000,68.55,68.60,10000.000,10000.000,68.80,68.85,9076.000,13603.000,68.50,68.65,20000.000,20000.000,68.75,68.90,72076.000,74263.000,110000.000,250000.000,68.439,68.716,68.686,68.966,-0.250,-0.140
2017-03-09 10:35:00,68.533,68.657,3890.000,14808.000,68.50,68.60,20000.000,30000.000,68.70,68.80,8745.000,21666.000,68.45,68.65,10000.000,10000.000,68.65,68.85,76053.000,102873.000,100000.000,250000.000,68.367,68.714,68.590,68.944,-0.200,-0.136
2017-03-09 10:36:00,68.549,68.709,1992.000,3216.000,68.55,68.60,10000.000,10000.000,68.75,68.80,5287.000,22016.000,68.50,68.65,40000.000,50000.000,68.70,68.85,63223.000,91733.000,130000.000,250000.000,68.417,68.728,68.646,68.942,-0.200,-0.122
2017-03-09 10:37:00,68.572,68.673,6484.000,250.000,68.50,68.60,50000.000,10000.000,68.70,68.80,8518.000,3528.000,68.45,68.65,10000.000,40000.000,68.65,68.85,74996.000,51732.000,130000.000,240000.000,68.370,68.757,68.615,68.942,-0.200,-0.125
2017-03-09 10:38:00,68.551,68.672,4296.000,5423.000,68.50,68.60,40000.000,10000.000,68.70,68.80,5340.000,8280.000,68.45,68.65,10000.000,20000.000,68.65,68.85,64214.000,65909.000,120000.000,220000.000,68.359,68.733,68.608,68.948,-0.200,-0.123
2017-03-09 10:39:00,68.557,68.750,427.000,1517.000,68.55,68.60,10000.000,40000.000,68.75,68.85,3779.000,3565.000,68.50,68.65,40000.000,10000.000,68.70,68.90,45783.000,53830.000,120000.000,230000.000,68.407,68.751,68.646,68.957,-0.225,-0.104
2017-03-09 10:40:00,68.651,68.758,1.000,2965.000,68.60,68.65,30000.000,10000.000,68.75,68.85,1827.000,6580.000,68.55,68.70,30000.000,20000.000,68.70,68.90,53727.000,52452.000,130000.000,200000.000,68.426,68.775,68.654,68.965,-0.175,-0.109
2017-03-09 10:41:00,68.682,68.770,8177.000,5690.000,68.65,68.70,40000.000,20000.000,68.80,68.85,12353.000,21623.000,68.60,68.75,30000.000,10000.000,68.75,68.90,82183.000,82270.000,120000.000,200000.000,68.523,68.813,68.733,68.968,-0.150,-0.117
2017-03-09 10:42:00,68.681,68.800,1688.000,6239.000,68.60,68.70,40000.000,10000.000,68.80,68.90,11548.000,2914.000,68.55,68.75,10000.000,70000.000,68.75,68.95,79014.000,57411.000,110000.000,210000.000,68.464,68.833,68.718,68.995,-0.200,-0.116
2017-03-09 10:43:00,68.661,68.769,1369.000,8468.000,68.60,68.70,10000.000,10000.000,68.80,68.85,12298.000,11388.000,68.55,68.75,10000.000,20000.000,68.75,68.90,78695.000,75757.000,80000.000,190000.000,68.464,68.821,68.688,68.963,-0.175,-0.113
2017-03-09 10:44:00,68.659,68.760,502.000,2486.000,68.60,68.65,20000.000,10000.000,68.75,68.85,1927.000,6333.000,68.55,68.70,40000.000,30000.000,68.70,68.90,61937.000,51093.000,120000.000,180000.000,68.436,68.779,68.658,68.961,-0.175,-0.115
2017-03-09 10:45:00,68.620,68.750,1188.000,2802.000,68.55,68.65,20000.000,10000.000,68.75,68.85,6995.000,9560.000,68.50,68.70,30000.000,30000.000,68.70,68.90,64494.000,54409.000,110000.000,190000.000,68.418,68.773,68.659,68.961,-0.200,-0.107
2017-03-09 10:46:00,68.576,68.706,1371.000,128.000,68.55,68.60,10000.000,10000.000,68.75,68.80,5757.000,2739.000,68.50,68.65,40000.000,30000.000,68.70,68.85,63689.000,56440.000,120000.000,230000.000,68.416,68.752,68.662,68.939,-0.200,-0.112
2017-03-09 10:47:00,68.653,68.767,1600.000,1594.000,68.60,68.65,20000.000,10000.000,68.75,68.85,2316.000,14451.000,68.55,68.70,50000.000,30000.000,68.70,68.90,65317.000,59158.000,140000.000,190000.000,68.441,68.768,68.661,68.961,-0.175,-0.109
2017-03-09 10:48:00,68.671,68.764,2300.000,27.000,68.60,68.65,30000.000,10000.000,68.75,68.85,9017.000,5534.000,68.55,68.70,50000.000,30000.000,68.70,68.90,77217.000,47523.000,150000.000,200000.000,68.451,68.787,68.670,68.960,-0.175,-0.117
2017-03-09 10:49:00,68.674,68.781,2999.000,3078.000,68.60,68.70,30000.000,40000.000,68.75,68.90,7579.000,2897.000,68.55,68.75,50000.000,70000.000,68.70,68.95,76109.000,62546.000,130000.000,220000.000,68.450,68.841,68.677,68.982,-0.175,-0.110
2017-03-09 10:50:00,68.677,68.768,2805.000,430.000,68.60,68.65,30000.000,10000.000,68.75,68.85,7584.000,5590.000,68.55,68.70,60000.000,20000.000,68.70,68.90,78123.000,43998.000,150000.000,180000.000,68.451,68.789,68.673,68.964,-0.175,-0.108
2017-03-09 10:51:00,68.676,68.830,186.000,2344.000,68.65,68.70,10000.000,30000.000,68.80,68.90,3624.000,5412.000,68.60,68.75,40000.000,70000.000,68.75,68.95,61016.000,70261.000,140000.000,210000.000,68.492,68.831,68.696,68.986,-0.175,-0.100
2017-03-09 10:52:00,68.660,68.759,1967.000,4005.000,68.60,68.65,20000.000,30000.000,68.75,68.85,9767.000,3587.000,68.55,68.70,40000.000,20000.000,68.70,68.90,77280.000,57107.000,130000.000,210000.000,68.451,68.779,68.662,68.952,-0.175,-0.103
2017-03-09 10:53:00,68.625,68.759,5089.000,1317.000,68.55,68.65,40000.000,10000.000,68.75,68.85,14493.000,6892.000,68.50,68.70,20000.000,30000.000,68.70,68.90,76943.000,53408.000,130000.000,190000.000,68.430,68.783,68.665,68.961,-0.200,-0.091
2017-03-09 10:54:00,68.635,68.706,45.000,9176.000,68.60,68.65,10000.000,20000.000,68.75,68.80,817.000,24366.000,68.55,68.70,20000.000,20000.000,68.70,68.85,66620.000,84908.000,100000.000,210000.000,68.435,68.757,68.640,68.940,-0.150,-0.095
2017-03-09 10:55:00,68.609,68.691,4312.000,8762.000,68.55,68.65,30000.000,10000.000,68.70,68.80,6294.000,14356.000,68.50,68.70,40000.000,20000.000,68.65,68.85,65637.000,70674.000,130000.000,190000.000,68.408,68.760,68.612,68.945,-0.150,-0.097
2017-03-09 10:56:00,68.552,68.664,14864.000,2030.000,68.50,68.60,10000.000,20000.000,68.70,68.75,12315.000,17510.000,68.45,68.65,40000.000,30000.000,68.65,68.80,92426.000,80955.000,130000.000,160000.000,68.387,68.733,68.569,68.884,-0.175,-0.115
2017-03-09 10:57:00,68.570,68.685,3696.000,1899.000,68.55,68.60,10000.000,10000.000,68.70,68.75,15637.000,5325.000,68.50,68.65,50000.000,20000.000,68.65,68.80,73364.000,71694.000,120000.000,140000.000,68.418,68.746,68.608,68.900,-0.150,-0.123
2017-03-09 10:58:00,68.564,68.638,13849.000,899.000,68.50,68.55,60000.000,10000.000,68.65,68.75,14381.000,5870.000,68.45,68.60,20000.000,10000.000,68.60,68.80,90811.000,50235.000,120000.000,140000.000,68.377,68.684,68.592,68.907,-0.175,-0.157
2017-03-09 10:59:00,68.546,68.640,11855.000,2571.000,68.50,68.55,50000.000,20000.000,68.65,68.75,14481.000,5870.000,68.45,68.60,20000.000,10000.000,68.60,68.80,88792.000,68882.000,110000.000,140000.000,68.374,68.672,68.586,68.896,-0.175,-0.182
2017-03-09 11:00:00,68.557,68.644,11405.000,900.000,68.50,68.55,60000.000,10000.000,68.65,68.75,13881.000,5870.000,68.45,68.60,20000.000,10000.000,68.60,68.80,87742.000,56811.000,120000.000,130000.000,68.372,68.680,68.592,68.908,-0.175,-0.209
2017-03-09 11:01:00,68.372,68.575,15360.000,856.000,68.30,68.40,30000.000,20000.000,68.50,68.55,8927.000,14745.000,68.25,68.45,20000.000,20000.000,68.45,68.60,88811.000,62106.000,130000.000,70000.000,68.183,68.536,68.408,68.643,-0.175,-0.205
2017-03-09 11:02:00,68.484,68.639,4695.000,7782.000,68.40,68.55,10000.000,20000.000,68.60,68.70,19564.000,17274.000,68.35,68.60,20000.000,20000.000,68.55,68.75,83759.000,80042.000,120000.000,150000.000,68.281,68.660,68.479,68.873,-0.175,-0.211
2017-03-09 11:03:00,68.471,68.715,127.000,5290.000,68.45,68.50,10000.000,10000.000,68.60,68.70,3401.000,5962.000,68.40,68.55,20000.000,20000.000,68.55,68.75,64816.000,74204.000,130000.000,70000.000,68.302,68.635,68.465,68.807,-0.175,-0.198
2017-03-09 11:04:00,68.421,68.641,2388.000,400.000,68.40,68.45,20000.000,10000.000,68.55,68.65,13402.000,6028.000,68.35,68.50,50000.000,20000.000,68.50,68.70,67702.000,70829.000,160000.000,70000.000,68.263,68.588,68.431,68.757,-0.175,-0.189
2017-03-09 11:05:00,68.418,68.642,985.000,861.000,68.40,68.45,30000.000,10000.000,68.55,68.65,12388.000,9177.000,68.35,68.50,50000.000,20000.000,68.50,68.70,62335.000,73793.000,170000.000,70000.000,68.254,68.583,68.438,68.757,-0.175,-0.189
2017-03-09 11:06:00,68.477,68.661,13402.000,4100.000,68.45,68.50,60000.000,20000.000,68.60,68.75,15215.000,14818.000,68.40,68.55,20000.000,10000.000,68.55,68.80,85489.000,77976.000,180000.000,150000.000,68.337,68.621,68.514,68.900,-0.200,-0.198
2017-03-09 11:07:00,68.520,68.702,234.000,6690.000,68.50,68.55,20000.000,10000.000,68.60,68.70,10817.000,22620.000,68.45,68.60,40000.000,30000.000,68.55,68.75,63727.000,82166.000,180000.000,90000.000,68.366,68.658,68.492,68.811,-0.125,-0.204
2017-03-09 11:08:00,68.521,68.702,347.000,3379.000,68.50,68.55,20000.000,20000.000,68.60,68.70,17388.000,27967.000,68.45,68.60,40000.000,20000.000,68.55,68.75,73597.000,87097.000,170000.000,90000.000,68.376,68.658,68.491,68.800,-0.125,-0.214
2017-03-09 11:09:00,68.495,68.670,11637.000,777.000,68.45,68.50,60000.000,10000.000,68.60,68.70,18320.000,6879.000,68.40,68.55,70000.000,20000.000,68.55,68.75,91188.000,60253.000,240000.000,140000.000,68.336,68.635,68.517,68.882,-0.175,-0.222
2017-03-09 11:10:00,68.484,68.707,10357.000,2476.000,68.45,68.50,30000.000,20000.000,68.60,68.70,14611.000,9070.000,68.40,68.55,50000.000,10000.000,68.55,68.75,86199.000,71952.000,190000.000,80000.000,68.332,68.626,68.500,68.812,-0.175,-0.228
2017-03-09 11:11:00,68.481,68.711,10990.000,2965.000,68.45,68.50,40000.000,10000.000,68.60,68.70,14665.000,26160.000,68.40,68.55,70000.000,20000.000,68.55,68.75,92586.000,86024.000,230000.000,80000.000,68.332,68.616,68.509,68.819,-0.175,-0.229
2017-03-09 11:12:00,68.483,68.693,11480.000,3135.000,68.45,68.50,30000.000,10000.000,68.60,68.70,6923.000,16570.000,68.40,68.55,30000.000,20000.000,68.55,68.75,87525.000,77633.000,230000.000,150000.000,68.326,68.625,68.489,68.883,-0.175,-0.233
2017-03-09 11:13:00,68.367,68.598,10727.000,4135.000,68.35,68.40,60000.000,20000.000,68.50,68.60,12135.000,3574.000,68.30,68.45,10000.000,20000.000,68.45,68.65,76188.000,77598.000,170000.000,80000.000,68.225,68.538,68.412,68.694,-0.175,-0.233
2017-03-09 11:14:00,68.381,68.596,14575.000,2646.000,68.35,68.40,60000.000,10000.000,68.50,68.60,15250.000,5074.000,68.30,68.45,10000.000,30000.000,68.45,68.65,87051.000,66209.000,160000.000,70000.000,68.234,68.546,68.425,68.686,-0.175,-0.235
2017-03-09 11:15:00,68.377,68.631,10505.000,3224.000,68.35,68.40,20000.000,10000.000,68.55,68.60,15301.000,5292.000,68.30,68.45,70000.000,20000.000,68.50,68.65,82423.000,66071.000,190000.000,70000.000,68.237,68.543,68.455,68.707,-0.200,-0.224
2017-03-09 11:16:00,68.428,68.661,7569.000,2167.000,68.40,68.45,30000.000,10000.000,68.55,68.65,9271.000,10047.000,68.35,68.50,70000.000,20000.000,68.50,68.70,71808.000,73367.000,170000.000,60000.000,68.261,68.580,68.468,68.742,-0.175,-0.212
2017-03-09 11:17:00,68.454,68.684,581.000,4117.000,68.45,68.50,40000.000,40000.000,68.55,68.70,17879.000,21461.000,68.40,68.55,60000.000,10000.000,68.50,68.75,66710.000,91845.000,170000.000,80000.000,68.332,68.616,68.474,68.763,-0.150,-0.210
2017-03-09 11:18:00,68.503,68.737,17777.000,144.000,68.45,68.50,20000.000,20000.000,68.60,68.70,23298.000,11573.000,68.40,68.55,30000.000,10000.000,68.55,68.75,126761.000,80609.000,180000.000,60000.000,68.331,68.630,68.489,68.783,-0.175,-0.207
2017-03-09 11:19:00,68.425,68.648,6261.000,1306.000,68.40,68.45,30000.000,20000.000,68.55,68.65,9565.000,14607.000,68.35,68.50,70000.000,20000.000,68.50,68.70,77050.000,83949.000,170000.000,80000.000,68.261,68.576,68.468,68.731,-0.175,-0.214
2017-03-09 11:20:00,68.451,68.652,7839.000,13661.000,68.40,68.50,40000.000,10000.000,68.55,68.65,13128.000,18106.000,68.35,68.55,60000.000,20000.000,68.50,68.70,86382.000,95569.000,180000.000,90000.000,68.269,68.612,68.464,68.778,-0.150,-0.201
2017-03-09 11:21:00,68.390,68.562,7374.000,3035.000,68.35,68.45,30000.000,30000.000,68.50,68.60,12040.000,23709.000,68.30,68.50,10000.000,40000.000,68.45,68.65,75931.000,89089.000,140000.000,140000.000,68.222,68.571,68.396,68.693,-0.150,-0.200
2017-03-09 11:22:00,68.367,68.586,6960.000,3083.000,68.35,68.40,20000.000,10000.000,68.50,68.60,14124.000,1486.000,68.30,68.45,20000.000,30000.000,68.45,68.65,75413.000,78053.000,130000.000,90000.000,68.223,68.537,68.396,68.700,-0.175,-0.184
2017-03-09 11:23:00,68.274,68.491,5678.000,127.000,68.25,68.30,50000.000,10000.000,68.40,68.50,6006.000,4474.000,68.20,68.35,20000.000,20000.000,68.35,68.55,72703.000,63780.000,150000.000,80000.000,68.111,68.465,68.303,68.606,-0.175,-0.179
2017-03-09 11:24:00,68.285,68.543,5601.000,1505.000,68.25,68.30,10000.000,20000.000,68.45,68.55,13364.000,2283.000,68.20,68.35,50000.000,10000.000,68.40,68.60,85957.000,60550.000,140000.000,80000.000,68.126,68.461,68.343,68.656,-0.225,-0.150
2017-03-09 11:25:00,68.249,68.386,1789.000,3785.000,68.15,68.25,40000.000,30000.000,68.30,68.40,10642.000,23374.000,68.10,68.30,20000.000,10000.000,68.25,68.45,91665.000,64412.000,140000.000,80000.000,68.008,68.354,68.218,68.481,-0.150,-0.146
2017-03-09 11:26:00,68.285,68.452,2512.000,5597.000,68.20,68.30,10000.000,30000.000,68.35,68.45,12582.000,21749.000,68.15,68.35,60000.000,20000.000,68.30,68.50,102315.000,82052.000,160000.000,90000.000,68.046,68.424,68.244,68.533,-0.150,-0.153
2017-03-09 11:27:00,68.285,68.427,4102.000,5613.000,68.20,68.25,10000.000,20000.000,68.35,68.40,11408.000,16554.000,68.15,68.30,50000.000,20000.000,68.30,68.45,103515.000,60944.000,160000.000,80000.000,68.052,68.357,68.241,68.487,-0.150,-0.161
2017-03-09 11:28:00,68.223,68.414,4955.000,3015.000,68.15,68.20,10000.000,10000.000,68.35,68.40,18017.000,8050.000,68.10,68.25,30000.000,20000.000,68.30,68.45,103463.000,52539.000,130000.000,80000.000,68.027,68.326,68.235,68.500,-0.200,-0.148
2017-03-09 11:29:00,68.259,68.373,458.000,9542.000,68.20,68.25,30000.000,20000.000,68.30,68.40,15347.000,24045.000,68.15,68.30,20000.000,20000.000,68.25,68.45,79083.000,68421.000,130000.000,90000.000,68.059,68.344,68.212,68.494,-0.125,-0.158
2017-03-09 11:30:00,68.216,68.332,11551.000,3907.000,68.15,68.20,20000.000,10000.000,68.30,68.35,14925.000,6069.000,68.10,68.25,20000.000,10000.000,68.25,68.40,104807.000,56722.000,110000.000,80000.000,68.025,68.334,68.214,68.463,-0.150,-0.171
2017-03-09 11:31:00,68.214,68.416,11459.000,2439.000,68.15,68.20,40000.000,20000.000,68.30,68.40,9657.000,3877.000,68.10,68.25,40000.000,20000.000,68.25,68.45,94041.000,57112.000,170000.000,80000.000,68.019,68.327,68.215,68.513,-0.175,-0.174
2017-03-09 11:32:00,68.216,68.396,11110.000,3982.000,68.15,68.20,60000.000,20000.000,68.30,68.40,14444.000,2985.000,68.10,68.25,50000.000,20000.000,68.25,68.45,106866.000,62159.000,190000.000,90000.000,68.024,68.323,68.226,68.506,-0.175,-0.187
2017-03-09 11:33:00,68.231,68.360,13090.000,979.000,68.15,68.20,40000.000,10000.000,68.30,68.40,14494.000,4510.000,68.10,68.25,50000.000,20000.000,68.20,68.45,108746.000,47656.000,130000.000,70000.000,68.027,68.331,68.200,68.493,-0.175,-0.203
2017-03-09 11:34:00,68.277,68.441,1743.000,6316.000,68.25,68.30,20000.000,10000.000,68.35,68.45,20322.000,11586.000,68.20,68.35,30000.000,20000.000,68.30,68.50,85758.000,74862.000,110000.000,60000.000,68.131,68.436,68.259,68.542,-0.125,-0.225
2017-03-09 11:35:00,68.361,68.538,2617.000,400.000,68.30,68.35,10000.000,20000.000,68.45,68.55,26682.000,3850.000,68.25,68.40,30000.000,10000.000,68.40,68.60,126558.000,75354.000,150000.000,100000.000,68.168,68.492,68.313,68.660,-0.175,-0.237
2017-03-09 11:36:00,68.223,68.443,250.000,4571.000,68.25,68.30,30000.000,30000.000,68.35,68.50,1767.000,2533.000,68.20,68.35,40000.000,10000.000,68.30,68.55,34450.000,72311.000,160000.000,140000.000,68.088,68.440,68.237,68.646,-0.150,-0.251
2017-03-09 11:37:00,68.291,68.536,2991.000,180.000,68.25,68.30,20000.000,20000.000,68.45,68.55,4841.000,1822.000,68.20,68.35,20000.000,10000.000,68.40,68.65,69798.000,52029.000,110000.000,100000.000,68.109,68.460,68.345,68.695,-0.225,-0.251
2017-03-09 11:38:00,68.328,68.540,901.000,4193.000,68.35,68.40,40000.000,10000.000,68.50,68.60,447.000,11014.000,68.30,68.45,20000.000,20000.000,68.40,68.65,38339.000,87808.000,140000.000,110000.000,68.175,68.530,68.379,68.700,-0.175,-0.256
2017-03-09 11:39:00,68.345,68.620,1382.000,10973.000,68.35,68.45,20000.000,10000.000,68.55,68.65,6005.000,20902.000,68.30,68.50,50000.000,40000.000,68.50,68.70,45344.000,101334.000,130000.000,100000.000,68.210,68.564,68.454,68.745,-0.200,-0.225
2017-03-09 11:40:00,68.311,68.547,6158.000,4389.000,68.25,68.40,10000.000,10000.000,68.55,68.60,28667.000,13326.000,68.20,68.45,20000.000,20000.000,68.50,68.65,81574.000,86203.000,60000.000,90000.000,68.142,68.526,68.458,68.700,-0.250,-0.202
2017-03-09 11:41:00,68.332,68.621,998.000,2367.000,68.35,68.40,50000.000,30000.000,68.55,68.65,1017.000,10569.000,68.30,68.45,10000.000,10000.000,68.50,68.70,40368.000,78133.000,120000.000,90000.000,68.198,68.533,68.458,68.739,-0.225,-0.182
2017-03-09 11:42:00,68.391,68.632,2060.000,2695.000,68.35,68.40,10000.000,30000.000,68.60,68.65,5296.000,11704.000,68.30,68.45,50000.000,10000.000,68.55,68.70,114658.000,79545.000,100000.000,90000.000,68.240,68.531,68.515,68.733,-0.250,-0.185
2017-03-09 11:43:00,68.390,68.627,1067.000,8921.000,68.35,68.40,10000.000,30000.000,68.60,68.65,5127.000,9849.000,68.30,68.45,50000.000,10000.000,68.55,68.70,116807.000,87275.000,100000.000,100000.000,68.238,68.522,68.515,68.730,-0.250,-0.179
2017-03-09 11:44:00,68.575,68.698,7844.000,11961.000,68.45,68.55,10000.000,10000.000,68.70,68.75,16374.000,18769.000,68.40,68.60,10000.000,20000.000,68.65,68.80,140935.000,78918.000,90000.000,140000.000,68.301,68.647,68.594,68.918,-0.225,-0.188
2017-03-09 11:45:00,68.576,68.696,7330.000,13794.000,68.45,68.55,10000.000,20000.000,68.70,68.75,16682.000,16074.000,68.40,68.60,30000.000,20000.000,68.65,68.80,141165.000,78167.000,110000.000,140000.000,68.301,68.647,68.595,68.879,-0.225,-0.183
2017-03-09 11:46:00,68.544,68.735,6726.000,3237.000,68.45,68.50,30000.000,40000.000,68.70,68.80,16246.000,12056.000,68.40,68.55,30000.000,30000.000,68.65,68.85,141059.000,68401.000,160000.000,180000.000,68.299,68.626,68.603,68.908,-0.275,-0.172
2017-03-09 11:47:00,68.537,68.792,1400.000,13378.000,68.50,68.55,30000.000,20000.000,68.75,68.80,8609.000,16735.000,68.45,68.60,50000.000,20000.000,68.70,68.85,68693.000,75982.000,210000.000,150000.000,68.367,68.644,68.645,68.917,-0.250,-0.168
2017-03-09 11:48:00,68.651,68.856,2157.000,2925.000,68.60,68.65,20000.000,10000.000,68.80,68.90,5538.000,7203.000,68.55,68.70,30000.000,60000.000,68.75,68.95,64574.000,50642.000,170000.000,160000.000,68.460,68.776,68.685,69.013,-0.225,-0.168
2017-03-09 11:49:00,68.822,68.990,1870.000,14630.000,68.85,68.90,10000.000,40000.000,68.95,69.00,2895.000,13276.000,68.80,68.95,60000.000,20000.000,68.90,69.05,39439.000,96642.000,210000.000,150000.000,68.713,69.016,68.860,69.100,-0.100,-0.175
2017-03-09 11:50:00,68.869,68.965,3471.000,3822.000,68.85,68.95,40000.000,10000.000,68.90,68.95,9473.000,10060.000,68.80,69.00,50000.000,10000.000,68.85,69.00,48754.000,66805.000,180000.000,80000.000,68.730,69.078,68.806,69.062,-0.025,-0.176
2017-03-09 11:51:00,68.680,68.817,512.000,14329.000,68.70,68.75,30000.000,10000.000,68.75,68.80,3750.000,12014.000,68.65,68.80,80000.000,60000.000,68.70,68.85,47839.000,97863.000,280000.000,140000.000,68.557,68.875,68.648,68.904,-0.050,-0.174
2017-03-09 11:52:00,68.671,68.904,19646.000,14096.000,68.60,68.70,20000.000,20000.000,68.75,68.85,15163.000,6399.000,68.55,68.75,90000.000,20000.000,68.70,68.95,96251.000,69504.000,290000.000,110000.000,68.491,68.820,68.645,68.995,-0.150,-0.158
2017-03-09 11:53:00,68.592,68.799,7300.000,1000.000,68.55,68.60,60000.000,40000.000,68.70,68.80,16908.000,3496.000,68.50,68.65,70000.000,30000.000,68.65,68.85,70017.000,49147.000,300000.000,150000.000,68.432,68.737,68.605,68.893,-0.175,-0.150
