,stockVWAP,futureVWAP,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,midBasis,FairValue
2017-03-07 11:44:00,669.131,672.975,159.000,186.000,669.05,669.15,700.000,700.000,672.80,673.05,2172.000,226.000,669.00,669.20,1400.000,700.000,672.75,673.10,2732.000,971.000,4900.000,3500.000,668.973,669.241,672.693,673.160,-3.825,-3.731
2017-03-07 11:45:00,669.154,672.958,2241.000,233.000,669.05,669.15,700.000,700.000,672.80,673.05,2172.000,226.000,669.00,669.20,700.000,700.000,672.75,673.10,5497.000,1018.000,4900.000,4200.000,668.981,669.236,672.686,673.158,-3.825,-3.722
2017-03-07 11:46:00,669.224,672.950,41.000,302.000,669.10,669.15,700.000,1400.000,672.85,673.10,183.000,27.000,669.05,669.20,700.000,1400.000,672.80,673.15,4450.000,913.000,4900.000,7000.000,668.976,669.242,672.693,673.240,-3.850,-3.761
2017-03-07 11:47:00,669.151,672.885,20.000,333.000,669.15,669.20,700.000,700.000,672.75,673.00,183.000,202.000,669.05,669.25,1400.000,700.000,672.70,673.05,4729.000,2759.000,4900.000,4200.000,668.999,669.412,672.650,673.117,-3.700,-3.754
2017-03-07 11:48:00,669.156,672.880,252.000,264.000,669.05,669.15,700.000,700.000,672.75,673.00,4322.000,129.000,669.00,669.20,700.000,700.000,672.70,673.10,4774.000,977.000,4900.000,5600.000,668.997,669.241,672.643,673.188,-3.775,-3.759
2017-03-07 11:49:00,669.134,672.804,67.000,424.000,669.05,669.25,700.000,700.000,672.70,672.85,4322.000,284.000,669.00,669.30,700.000,700.000,672.65,672.90,4687.000,2937.000,4200.000,4200.000,668.986,669.367,672.583,673.025,-3.625,-3.782
2017-03-07 11:50:00,668.603,672.362,27.000,29.000,668.30,668.35,1400.000,1400.000,672.15,672.35,563.000,114.000,668.25,668.75,700.000,700.000,672.10,672.45,2420.000,1208.000,7700.000,4200.000,668.157,668.862,672.036,672.483,-3.925,-3.774
2017-03-07 11:51:00,668.074,671.992,698.000,68.000,668.00,668.20,700.000,1400.000,671.85,672.15,720.000,398.000,667.85,668.25,700.000,700.000,671.80,672.20,2862.000,1829.000,4200.000,4900.000,667.819,668.315,671.717,672.236,-3.900,-3.785
2017-03-07 11:52:00,668.016,671.716,472.000,90.000,667.70,667.95,700.000,700.000,671.55,671.85,50.000,154.000,667.60,668.00,2100.000,1400.000,671.50,671.90,5001.000,685.000,9100.000,6300.000,667.523,668.069,671.323,671.956,-3.875,-3.767
2017-03-07 11:53:00,667.934,671.681,1.000,127.000,667.80,667.85,700.000,700.000,671.55,671.75,49.000,220.000,667.75,667.90,2100.000,1400.000,671.50,671.80,1824.000,676.000,8400.000,6300.000,667.597,667.922,671.329,671.939,-3.825,-3.789
2017-03-07 11:54:00,667.856,671.640,50.000,237.000,667.85,667.90,2800.000,700.000,671.50,671.70,310.000,236.000,667.80,667.95,700.000,700.000,671.35,671.80,498.000,700.000,9100.000,5600.000,667.772,667.970,671.323,671.888,-3.725,-3.851
2017-03-07 11:55:00,668.060,671.781,102.000,161.000,667.90,667.95,700.000,700.000,671.70,671.85,50.000,1.000,667.85,668.00,1400.000,1400.000,671.55,671.95,1650.000,506.000,6300.000,4900.000,667.761,668.034,671.517,671.993,-3.850,-3.917
2017-03-07 11:56:00,668.151,672.125,1.000,126.000,668.40,668.45,1400.000,700.000,672.00,672.30,48.000,332.000,668.20,668.50,700.000,700.000,671.90,672.35,322.000,1441.000,4900.000,4900.000,668.034,668.619,671.871,672.400,-3.725,-3.896
2017-03-07 11:57:00,668.128,671.735,100.000,63.000,667.85,668.00,700.000,700.000,671.55,671.95,37.000,50.000,667.70,668.10,1400.000,1400.000,671.50,672.00,3221.000,652.000,4200.000,4900.000,667.517,668.170,671.458,672.057,-3.825,-3.960
2017-03-07 11:58:00,668.273,672.133,153.000,304.000,668.05,668.45,700.000,700.000,671.90,672.25,108.000,404.000,668.00,668.55,700.000,700.000,671.85,672.30,1298.000,1377.000,5600.000,4900.000,667.949,668.605,671.763,672.386,-3.825,-3.974
2017-03-07 11:59:00,667.909,672.003,27.000,42.000,668.00,668.05,1400.000,1400.000,671.80,672.05,650.000,276.000,667.90,668.10,1400.000,700.000,671.75,672.15,1545.000,3457.000,7000.000,4200.000,667.840,668.146,671.715,672.167,-3.900,-3.958
2017-03-07 12:00:00,668.017,672.067,30.000,62.000,668.00,668.10,700.000,700.000,671.90,672.05,580.000,2320.000,667.90,668.15,700.000,2800.000,671.85,672.10,1591.000,2661.000,8400.000,6300.000,667.855,668.165,671.758,672.172,-3.925,-3.972
2017-03-07 12:01:00,668.211,672.082,754.000,2270.000,668.10,668.15,2100.000,2800.000,672.00,672.10,1280.000,4.000,668.05,668.25,1400.000,700.000,671.90,672.25,4060.000,2465.000,7000.000,7000.000,667.971,668.165,671.880,672.250,-3.925,-3.980
2017-03-07 12:02:00,668.148,672.075,61.000,1494.000,668.10,668.15,2100.000,2800.000,671.95,672.10,580.000,259.000,668.05,668.20,1400.000,700.000,671.90,672.25,1458.000,2073.000,6300.000,6300.000,667.992,668.177,671.867,672.233,-3.900,-3.955
2017-03-07 12:03:00,667.912,671.841,76.000,445.000,667.70,667.90,700.000,2100.000,671.60,671.80,700.000,189.000,667.65,668.00,1400.000,700.000,671.55,671.95,4286.000,2380.000,9800.000,5600.000,667.545,668.075,671.471,671.938,-3.900,-3.936
2017-03-07 12:04:00,667.585,671.600,876.000,416.000,667.50,667.70,700.000,700.000,671.20,671.50,25.000,174.000,667.45,667.75,700.000,700.000,671.15,671.55,1076.000,1042.000,13300.000,4200.000,667.476,667.760,671.026,671.633,-3.750,-3.878
2017-03-07 12:05:00,667.514,671.632,703.000,347.000,667.50,667.55,1400.000,2100.000,671.20,671.50,25.000,49.000,667.45,667.60,700.000,700.000,671.15,671.60,954.000,770.000,14000.000,7000.000,667.456,667.673,671.035,671.755,-3.825,-3.827
2017-03-07 12:06:00,667.657,671.567,256.000,162.000,667.60,667.65,2100.000,1400.000,671.40,671.60,1369.000,176.000,667.50,667.70,700.000,700.000,671.35,671.70,1778.000,549.000,6300.000,4200.000,667.503,667.739,671.300,671.717,-3.875,-3.784
2017-03-07 12:07:00,667.794,671.597,1.000,356.000,667.70,667.80,700.000,700.000,671.55,671.70,790.000,212.000,667.65,668.00,1400.000,1400.000,671.50,671.75,2476.000,2809.000,5600.000,5600.000,667.584,668.077,671.337,671.825,-3.875,-3.723
2017-03-07 12:08:00,668.027,671.861,34.000,80.000,667.95,668.00,2100.000,4200.000,671.80,672.00,700.000,364.000,667.90,668.10,700.000,700.000,671.75,672.05,1729.000,1663.000,5600.000,7000.000,667.839,668.140,671.625,672.050,-3.925,-3.711
2017-03-07 12:09:00,668.048,671.775,34.000,50.000,667.95,668.00,700.000,1400.000,671.80,672.00,1450.000,1157.000,667.90,668.15,700.000,3500.000,671.60,672.05,1936.000,1679.000,4200.000,7000.000,667.869,668.178,671.517,672.070,-3.925,-3.721
2017-03-07 12:10:00,668.032,671.892,60.000,4.000,668.00,668.10,700.000,700.000,671.80,671.95,1400.000,1034.000,667.90,668.15,700.000,1400.000,671.75,672.05,1911.000,1644.000,4200.000,4200.000,667.870,668.191,671.633,672.083,-3.825,-3.700
2017-03-07 12:11:00,667.929,671.625,25.000,59.000,667.80,667.90,1400.000,1400.000,671.55,671.85,211.000,14.000,667.75,668.00,1400.000,700.000,671.50,671.90,2009.000,1313.000,4900.000,7700.000,667.621,668.124,671.464,671.964,-3.850,-3.694
2017-03-07 12:12:00,667.979,671.476,174.000,100.000,667.75,667.90,700.000,2800.000,671.45,671.65,90.000,54.000,667.65,667.95,700.000,1400.000,671.35,671.80,2849.000,607.000,4200.000,9100.000,667.541,668.016,671.275,671.823,-3.725,-3.757
2017-03-07 12:13:00,667.725,671.500,100.000,275.000,667.65,667.80,700.000,700.000,671.15,671.50,110.000,565.000,667.60,667.90,1400.000,700.000,671.10,671.60,1558.000,2416.000,11900.000,4200.000,667.501,667.945,671.024,671.658,-3.600,-3.750
2017-03-07 12:14:00,667.549,671.326,303.000,545.000,667.50,667.55,1400.000,700.000,671.10,671.35,503.000,178.000,667.45,667.65,2100.000,1400.000,671.05,671.45,1300.000,1151.000,11900.000,5600.000,667.401,667.644,671.012,671.500,-3.700,-3.725
2017-03-07 12:15:00,667.046,670.800,10.000,356.000,667.05,667.10,700.000,700.000,670.60,670.90,1415.000,183.000,667.00,667.20,700.000,1400.000,670.50,671.00,1559.000,1785.000,7700.000,6300.000,666.985,667.278,670.305,671.050,-3.675,-3.744
2017-03-07 12:16:00,667.456,671.122,267.000,33.000,667.30,667.35,700.000,700.000,671.15,671.40,238.000,56.000,667.25,667.45,700.000,700.000,671.05,671.45,2158.000,1179.000,3500.000,7700.000,667.176,667.663,670.970,671.518,-3.950,-3.766
2017-03-07 12:17:00,667.980,671.792,295.000,2.000,668.00,668.05,700.000,700.000,671.75,672.00,600.000,77.000,667.80,668.10,700.000,1400.000,671.65,672.05,2952.000,2044.000,3500.000,5600.000,667.763,668.150,671.590,672.094,-3.850,-3.805
2017-03-07 12:18:00,668.172,671.914,893.000,1572.000,668.05,668.15,700.000,2100.000,671.95,672.00,701.000,143.000,668.00,668.20,700.000,1400.000,671.90,672.05,3637.000,2130.000,3500.000,6300.000,667.917,668.183,671.760,672.072,-3.875,-3.845
2017-03-07 12:19:00,668.047,671.697,61.000,25.000,668.00,668.10,700.000,700.000,671.70,671.90,27.000,1416.000,667.80,668.15,700.000,700.000,671.55,671.95,2680.000,2116.000,4200.000,6300.000,667.706,668.175,671.475,672.011,-3.750,-3.885
2017-03-07 12:20:00,668.041,671.888,1.000,5.000,667.90,668.10,700.000,700.000,671.80,672.00,609.000,1271.000,667.85,668.15,700.000,700.000,671.75,672.05,2539.000,1936.000,4200.000,4900.000,667.795,668.175,671.683,672.107,-3.900,-3.882
2017-03-07 12:21:00,668.062,671.837,106.000,287.000,667.90,668.10,1400.000,1400.000,671.70,672.00,535.000,1249.000,667.85,668.15,700.000,1400.000,671.65,672.05,3267.000,2346.000,4900.000,5600.000,667.746,668.168,671.614,672.081,-3.850,-3.912
2017-03-07 12:22:00,668.060,672.069,1044.000,35.000,668.05,668.10,7700.000,2100.000,672.00,672.10,1400.000,2683.000,668.00,668.15,2800.000,700.000,671.80,672.15,2857.000,3210.000,14000.000,6300.000,668.006,668.165,671.878,672.256,-3.975,-3.874
2017-03-07 12:23:00,668.197,672.140,938.000,167.000,668.15,668.25,700.000,700.000,672.05,672.15,100.000,272.000,668.10,668.30,7000.000,1400.000,672.00,672.20,2631.000,1845.000,9800.000,4200.000,668.067,668.422,671.961,672.292,-3.900,-3.867
2017-03-07 12:24:00,667.568,671.415,35.000,136.000,667.50,667.65,700.000,700.000,671.30,671.60,962.000,53.000,667.30,667.90,700.000,2100.000,671.25,671.70,1893.000,2053.000,3500.000,5600.000,667.242,668.036,671.190,671.737,-3.875,-3.883
2017-03-07 12:25:00,667.559,671.394,50.000,30.000,667.30,667.50,700.000,700.000,671.15,671.45,411.000,56.000,667.20,667.55,2100.000,2100.000,671.10,671.50,2595.000,602.000,7000.000,4900.000,667.114,667.607,671.035,671.586,-3.900,-3.883
2017-03-07 12:26:00,667.576,671.504,40.000,59.000,667.65,667.70,700.000,1400.000,671.45,671.80,1427.000,3.000,667.55,667.80,700.000,700.000,671.30,671.85,1770.000,1740.000,3500.000,6300.000,667.516,667.979,671.260,671.944,-3.950,-3.877
2017-03-07 12:27:00,667.801,671.619,1.000,79.000,667.65,667.80,2800.000,2100.000,671.50,671.85,700.000,1451.000,667.60,668.00,700.000,700.000,671.45,671.90,1679.000,1870.000,5600.000,7000.000,667.557,668.011,671.425,671.950,-3.950,-3.890
2017-03-07 12:28:00,667.558,671.462,925.000,64.000,667.60,667.65,1400.000,700.000,671.50,671.65,384.000,733.000,667.55,667.80,1400.000,700.000,671.45,671.70,2066.000,2939.000,4900.000,6300.000,667.482,667.929,671.350,671.889,-3.950,-3.887
2017-03-07 12:29:00,667.673,671.600,398.000,40.000,667.55,667.70,1400.000,700.000,671.50,671.70,384.000,472.000,667.50,667.75,700.000,700.000,671.35,671.85,2044.000,1025.000,7700.000,5600.000,667.386,667.799,671.164,671.925,-3.975,-3.907
2017-03-07 12:30:00,667.453,671.292,45.000,301.000,667.30,667.40,700.000,700.000,671.05,671.35,439.000,151.000,667.15,667.50,4200.000,700.000,671.00,671.40,3003.000,1565.000,8400.000,4200.000,667.060,667.588,670.875,671.575,-3.850,-3.964
2017-03-07 12:31:00,667.469,671.365,243.000,187.000,667.35,667.50,700.000,700.000,671.15,671.45,384.000,2.000,667.25,667.55,700.000,700.000,671.05,671.50,1647.000,945.000,7700.000,4200.000,667.187,667.604,670.941,671.642,-3.875,-4.001
2017-03-07 12:32:00,667.499,671.385,50.000,99.000,667.35,667.50,700.000,700.000,671.25,671.45,384.000,2.000,667.30,667.55,700.000,700.000,671.20,671.50,2376.000,957.000,3500.000,3500.000,667.128,667.611,671.150,671.620,-3.925,-4.030
2017-03-07 12:33:00,667.446,671.332,542.000,269.000,667.15,667.50,700.000,700.000,671.10,671.40,778.000,236.000,667.10,667.60,700.000,1400.000,671.05,671.45,3379.000,1463.000,9800.000,4200.000,667.061,667.655,670.911,671.492,-3.925,-4.009
2017-03-07 12:34:00,667.473,671.503,22.000,270.000,667.40,667.65,1400.000,1400.000,671.35,671.60,50.000,463.000,667.35,667.75,1400.000,700.000,671.25,671.70,413.000,1061.000,6300.000,4200.000,667.260,667.756,671.156,671.725,-3.950,-3.970
2017-03-07 12:35:00,667.465,671.586,27.000,26.000,667.55,667.80,1400.000,700.000,671.60,671.75,214.000,193.000,667.50,667.90,700.000,1400.000,671.50,671.85,316.000,2280.000,5600.000,9100.000,667.488,668.006,671.431,671.969,-4.000,-3.929
2017-03-07 12:36:00,667.685,671.767,46.000,169.000,667.70,667.90,1400.000,2100.000,671.75,671.85,88.000,17.000,667.55,667.95,700.000,700.000,671.70,671.90,1265.000,2293.000,4200.000,8400.000,667.475,668.051,671.658,671.975,-4.000,-3.895
2017-03-07 12:37:00,667.717,671.748,536.000,121.000,667.55,667.95,700.000,1400.000,671.65,671.90,80.000,1183.000,667.50,668.00,1400.000,2100.000,671.60,671.95,1767.000,2249.000,6300.000,9100.000,667.434,668.058,671.522,671.985,-4.025,-3.858
2017-03-07 12:38:00,667.407,671.189,723.000,336.000,667.15,667.45,700.000,700.000,671.00,671.35,579.000,350.000,667.10,667.50,1400.000,1400.000,670.85,671.40,3449.000,1547.000,5600.000,4200.000,667.065,667.571,670.769,671.467,-3.875,-3.876
2017-03-07 12:39:00,667.424,671.258,507.000,211.000,667.15,667.45,700.000,700.000,671.10,671.35,929.000,50.000,667.10,667.50,700.000,1400.000,671.05,671.40,3515.000,1000.000,4900.000,4200.000,667.054,667.579,670.993,671.475,-3.925,-3.917
2017-03-07 12:40:00,667.475,671.391,294.000,56.000,667.25,667.40,1400.000,1400.000,671.15,671.40,1385.000,61.000,667.15,667.45,700.000,700.000,671.10,671.45,5185.000,721.000,7000.000,4200.000,667.074,667.514,671.040,671.542,-3.950,-3.938
2017-03-07 12:41:00,667.480,671.390,294.000,69.000,667.25,667.40,700.000,1400.000,671.15,671.40,1161.000,652.000,667.15,667.50,700.000,700.000,671.10,671.45,4659.000,1159.000,6300.000,4200.000,667.076,667.549,671.028,671.542,-3.950,-3.985
2017-03-07 12:42:00,667.428,671.276,310.000,299.000,667.20,667.35,700.000,2100.000,671.15,671.30,859.000,19.000,667.15,667.40,2100.000,1400.000,671.00,671.55,3946.000,1338.000,5600.000,6300.000,667.069,667.518,670.938,671.550,-3.950,-4.015
2017-03-07 12:43:00,667.379,671.254,101.000,151.000,667.15,667.35,700.000,700.000,671.05,671.40,579.000,35.000,667.10,667.40,2800.000,700.000,671.00,671.45,3470.000,824.000,5600.000,4200.000,667.038,667.462,670.950,671.558,-3.975,-4.060
2017-03-07 12:44:00,666.967,671.004,1000.000,262.000,667.00,667.05,700.000,700.000,670.75,670.95,2.000,432.000,666.85,667.10,700.000,700.000,670.70,671.00,1735.000,1293.000,6300.000,3500.000,666.893,667.185,670.578,671.130,-3.825,-4.078
2017-03-07 12:45:00,666.533,670.557,52.000,132.000,666.50,666.55,700.000,700.000,670.30,670.55,41.000,50.000,666.45,666.70,4900.000,700.000,670.20,670.65,847.000,1088.000,11200.000,4200.000,666.369,666.786,670.166,670.733,-3.900,-4.045
2017-03-07 12:46:00,666.792,670.936,29.000,368.000,666.85,667.20,700.000,700.000,670.85,670.95,74.000,310.000,666.80,667.30,700.000,700.000,670.75,671.00,379.000,3722.000,4200.000,3500.000,666.757,667.359,670.675,671.130,-3.875,-3.987
2017-03-07 12:47:00,666.998,670.994,10.000,5.000,667.00,667.15,700.000,700.000,670.80,671.10,169.000,57.000,666.85,667.20,700.000,700.000,670.75,671.15,484.000,547.000,7000.000,4900.000,666.807,667.415,670.665,671.229,-3.875,-3.956
2017-03-07 12:48:00,667.014,671.112,570.000,470.000,667.00,667.35,1400.000,700.000,671.00,671.15,29.000,10.000,666.95,667.40,700.000,700.000,670.90,671.20,961.000,2118.000,7000.000,4200.000,666.919,667.479,670.800,671.283,-3.900,-3.873
2017-03-07 12:49:00,667.009,671.135,245.000,134.000,667.05,667.35,700.000,700.000,670.90,671.20,296.000,50.000,667.00,667.40,1400.000,1400.000,670.80,671.30,633.000,1903.000,7000.000,4900.000,666.999,667.476,670.725,671.364,-3.850,-3.805
2017-03-07 12:50:00,667.034,670.894,1964.000,418.000,667.05,667.30,700.000,700.000,670.75,670.95,306.000,402.000,667.00,667.35,2800.000,700.000,670.70,671.00,2420.000,3028.000,7000.000,4200.000,667.026,667.436,670.605,671.108,-3.675,-3.775
2017-03-07 12:51:00,667.133,670.986,1905.000,102.000,667.05,667.25,700.000,700.000,670.90,671.05,306.000,385.000,667.00,667.30,1400.000,700.000,670.75,671.10,2581.000,1517.000,7000.000,5600.000,667.013,667.428,670.710,671.237,-3.825,-3.807
2017-03-07 12:52:00,667.203,671.047,223.000,154.000,667.10,667.25,700.000,1400.000,670.90,671.10,1930.000,189.000,667.05,667.30,700.000,700.000,670.80,671.15,2405.000,996.000,6300.000,6300.000,667.042,667.393,670.733,671.250,-3.825,-3.799
2017-03-07 12:53:00,667.518,671.200,10.000,179.000,667.25,667.35,2100.000,700.000,671.00,671.30,279.000,39.000,667.15,667.40,1400.000,700.000,670.95,671.35,2906.000,742.000,7000.000,5600.000,667.060,667.503,670.915,671.556,-3.850,-3.852
2017-03-07 12:54:00,667.544,671.332,12.000,117.000,667.25,667.35,1400.000,700.000,671.10,671.30,279.000,39.000,667.15,667.40,2100.000,1400.000,671.00,671.40,3230.000,589.000,8400.000,4900.000,667.058,667.489,670.938,671.529,-3.900,-3.857
2017-03-07 12:55:00,667.688,671.398,258.000,227.000,667.50,667.65,1400.000,700.000,671.40,671.70,277.000,5.000,667.30,667.70,700.000,700.000,671.35,671.75,1588.000,522.000,5600.000,9800.000,667.270,667.807,671.244,671.929,-3.975,-3.898
2017-03-07 12:56:00,667.445,671.457,9.000,203.000,667.55,667.90,1400.000,700.000,671.40,671.60,310.000,613.000,667.50,667.95,700.000,700.000,671.35,671.75,757.000,4020.000,6300.000,9800.000,667.381,668.031,671.256,671.900,-3.775,-3.906
2017-03-07 12:57:00,667.524,671.327,47.000,47.000,667.75,667.80,700.000,1400.000,671.30,671.50,149.000,51.000,667.60,667.85,700.000,700.000,671.20,671.75,362.000,3465.000,4200.000,11200.000,667.574,667.965,671.158,671.878,-3.625,-3.920
2017-03-07 12:58:00,667.431,671.380,227.000,49.000,667.60,667.80,700.000,700.000,671.30,671.50,9.000,308.000,667.55,667.85,700.000,2100.000,671.20,671.75,575.000,3885.000,5600.000,10500.000,667.460,667.956,671.106,671.897,-3.700,-3.905
2017-03-07 12:59:00,667.664,671.478,1.000,668.000,667.80,667.85,1400.000,700.000,671.40,671.70,125.000,165.000,667.65,667.90,2100.000,700.000,671.35,671.75,331.000,2607.000,7000.000,9100.000,667.571,667.956,671.280,671.923,-3.725,-3.937
2017-03-07 13:00:00,667.605,671.516,63.000,538.000,667.65,667.85,700.000,700.000,671.45,671.70,27.000,310.000,667.60,667.90,3500.000,700.000,671.40,671.75,380.000,2418.000,7000.000,8400.000,667.510,667.955,671.350,671.917,-3.825,-3.945
2017-03-07 13:01:00,667.516,671.568,1.000,4.000,667.65,667.80,2100.000,700.000,671.45,671.75,54.000,114.000,667.60,667.85,2800.000,1400.000,671.40,671.80,325.000,2404.000,7700.000,7700.000,667.532,667.962,671.382,671.923,-3.875,-3.908
2017-03-07 13:02:00,667.734,671.610,19.000,144.000,667.70,667.85,700.000,700.000,671.50,671.75,1.000,418.000,667.65,667.90,1400.000,1400.000,671.45,671.80,934.000,2188.000,6300.000,8400.000,667.509,667.969,671.394,671.950,-3.850,-3.925
2017-03-07 13:03:00,667.683,671.558,20.000,146.000,667.80,667.85,1400.000,700.000,671.50,671.70,44.000,418.000,667.70,667.90,1400.000,700.000,671.45,671.75,966.000,2333.000,6300.000,7000.000,667.515,667.972,671.411,671.900,-3.775,-3.962
2017-03-07 13:04:00,667.705,671.679,12.000,299.000,667.85,667.90,700.000,700.000,671.55,671.70,44.000,332.000,667.70,667.95,700.000,700.000,671.50,671.75,1106.000,3631.000,6300.000,3500.000,667.557,668.051,671.450,671.810,-3.750,-3.959
2017-03-07 13:05:00,668.090,672.042,207.000,37.000,667.90,668.10,700.000,700.000,671.80,672.05,111.000,306.000,667.85,668.15,700.000,700.000,671.75,672.20,1393.000,688.000,4900.000,3500.000,667.805,668.235,671.686,672.260,-3.925,-3.944
2017-03-07 13:06:00,668.117,671.985,68.000,540.000,668.10,668.15,700.000,700.000,671.80,672.05,85.000,32.000,668.00,668.20,1400.000,1400.000,671.75,672.10,903.000,1381.000,4900.000,4200.000,667.845,668.287,671.700,672.200,-3.800,-3.965
2017-03-07 13:07:00,667.995,671.954,18.000,266.000,668.10,668.15,1400.000,700.000,671.75,672.00,200.000,32.000,668.05,668.20,700.000,1400.000,671.70,672.10,534.000,1506.000,5600.000,4200.000,667.972,668.313,671.656,672.192,-3.750,-3.956
2017-03-07 13:08:00,667.971,672.029,7.000,131.000,668.10,668.15,700.000,700.000,671.85,672.10,84.000,42.000,668.00,668.20,700.000,700.000,671.80,672.15,940.000,2645.000,4900.000,3500.000,667.862,668.332,671.743,672.220,-3.850,-3.916
2017-03-07 13:09:00,668.013,671.971,235.000,208.000,668.00,668.20,1400.000,700.000,671.90,672.00,66.000,174.000,667.95,668.25,700.000,700.000,671.80,672.05,1234.000,2832.000,5600.000,4200.000,667.905,668.333,671.763,672.150,-3.850,-3.896
2017-03-07 13:10:00,668.104,671.981,61.000,141.000,668.05,668.15,700.000,700.000,671.85,672.00,290.000,38.000,668.00,668.25,700.000,1400.000,671.80,672.10,1075.000,1254.000,4900.000,4200.000,667.903,668.345,671.743,672.150,-3.825,-3.873
2017-03-07 13:11:00,667.976,671.950,2.000,470.000,668.00,668.15,700.000,700.000,671.80,672.00,106.000,190.000,667.85,668.20,700.000,700.000,671.75,672.10,995.000,1858.000,4200.000,3500.000,667.797,668.313,671.700,672.160,-3.825,-3.817
2017-03-07 13:12:00,668.053,671.964,178.000,5.000,668.00,668.10,700.000,700.000,671.85,672.20,1437.000,126.000,667.85,668.15,700.000,700.000,671.80,672.30,1739.000,623.000,4900.000,7700.000,667.860,668.315,671.736,672.409,-3.975,-3.824
2017-03-07 13:13:00,668.201,672.062,148.000,79.000,668.10,668.20,700.000,700.000,671.95,672.15,702.000,179.000,668.00,668.25,700.000,700.000,671.90,672.25,1805.000,723.000,4200.000,4200.000,667.951,668.351,671.817,672.308,-3.900,-3.804
2017-03-07 13:14:00,668.191,672.050,76.000,410.000,668.10,668.25,1400.000,700.000,671.95,672.20,878.000,44.000,668.00,668.30,2800.000,700.000,671.85,672.25,1565.000,919.000,7000.000,7000.000,667.976,668.336,671.825,672.410,-3.900,-3.818
2017-03-07 13:15:00,668.654,672.413,558.000,55.000,668.65,668.80,700.000,700.000,672.50,672.75,712.000,322.000,668.50,668.90,1400.000,4200.000,672.30,672.85,1490.000,1615.000,4200.000,11900.000,668.544,668.951,672.283,672.909,-3.900,-3.814
2017-03-07 13:16:00,668.793,672.488,1.000,85.000,668.80,668.85,700.000,1400.000,672.55,672.80,2.000,510.000,668.75,668.90,1400.000,4200.000,672.40,672.85,1052.000,1435.000,4900.000,12600.000,668.545,668.954,672.329,672.908,-3.850,-3.842
2017-03-07 13:17:00,668.645,672.592,57.000,93.000,668.80,668.85,1400.000,700.000,672.55,672.70,11.000,574.000,668.60,668.90,1400.000,1400.000,672.50,672.80,1116.000,2678.000,5600.000,8400.000,668.553,668.989,672.450,672.850,-3.800,-3.787
2017-03-07 13:18:00,668.807,672.567,172.000,541.000,668.85,668.90,700.000,700.000,672.55,672.75,257.000,724.000,668.80,668.95,700.000,700.000,672.50,672.80,1466.000,2773.000,4200.000,8400.000,668.626,668.973,672.425,672.862,-3.775,-3.823
2017-03-07 13:19:00,668.171,672.100,75.000,321.000,668.05,668.30,700.000,700.000,671.85,672.15,62.000,254.000,668.00,668.40,2100.000,1400.000,671.80,672.25,1142.000,1620.000,7000.000,4200.000,667.881,668.462,671.755,672.300,-3.825,-3.792
2017-03-07 13:20:00,667.895,671.633,123.000,108.000,667.75,668.00,1400.000,700.000,671.70,671.80,717.000,72.000,667.70,668.05,700.000,700.000,671.50,671.90,2632.000,2058.000,4200.000,6300.000,667.570,668.138,671.517,671.967,-3.875,-3.832
2017-03-07 13:21:00,667.738,671.572,16.000,412.000,667.65,667.95,700.000,700.000,671.50,671.85,27.000,181.000,667.60,668.00,700.000,700.000,671.45,671.90,1891.000,2591.000,4200.000,8400.000,667.506,668.093,671.400,671.975,-3.875,-3.825
2017-03-07 13:22:00,667.817,671.489,102.000,202.000,667.70,667.90,700.000,700.000,671.45,671.80,183.000,388.000,667.55,667.95,1400.000,700.000,671.40,671.85,1591.000,1063.000,4900.000,8400.000,667.495,667.993,671.307,671.942,-3.825,-3.887
2017-03-07 13:23:00,667.618,671.560,10.000,7.000,667.65,667.70,700.000,1400.000,671.35,671.70,12.000,237.000,667.50,667.80,700.000,700.000,671.30,671.75,1170.000,1277.000,5600.000,4900.000,667.330,667.920,671.212,671.786,-3.850,-3.904
2017-03-07 13:24:00,667.758,671.528,417.000,198.000,667.75,667.80,1400.000,700.000,671.50,671.75,10.000,222.000,667.65,667.85,700.000,1400.000,671.40,671.80,1719.000,1347.000,4900.000,7700.000,667.526,667.999,671.379,671.927,-3.850,-3.942
2017-03-07 13:25:00,667.658,671.600,388.000,130.000,667.75,667.80,1400.000,700.000,671.40,671.70,10.000,222.000,667.65,667.85,2800.000,700.000,671.35,671.75,1199.000,1675.000,7700.000,4200.000,667.520,667.996,671.286,671.817,-3.775,-3.942
2017-03-07 13:26:00,667.886,671.683,365.000,270.000,667.75,667.85,2100.000,700.000,671.60,671.80,37.000,206.000,667.65,667.90,3500.000,700.000,671.50,671.85,1851.000,747.000,8400.000,6300.000,667.594,667.921,671.492,671.956,-3.900,-3.940
