,stockVWAP,futureVWAP,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,midBasis,FairValue
2017-03-02 11:25:00,56.421,56.667,28544.000,6813.000,56.40,56.50,40000.000,10000.000,56.60,56.75,18976.000,9187.000,56.35,56.55,10000.000,10000.000,56.55,56.80,122506.000,127517.000,150000.000,140000.000,56.308,56.644,56.493,56.886,-0.225,-0.224
2017-03-02 11:26:00,56.419,56.663,28438.000,7103.000,56.40,56.50,40000.000,30000.000,56.60,56.75,19176.000,15448.000,56.35,56.55,10000.000,10000.000,56.55,56.80,122600.000,134068.000,150000.000,160000.000,56.308,56.639,56.493,56.869,-0.225,-0.224
2017-03-02 11:27:00,56.418,56.662,25877.000,7103.000,56.40,56.50,30000.000,20000.000,56.60,56.75,19717.000,15448.000,56.35,56.55,10000.000,10000.000,56.55,56.80,120580.000,133968.000,140000.000,150000.000,56.306,56.640,56.486,56.877,-0.225,-0.218
2017-03-02 11:28:00,56.452,56.650,900.000,5969.000,56.45,56.50,10000.000,20000.000,56.65,56.75,27503.000,12895.000,56.40,56.55,30000.000,10000.000,56.60,56.80,107741.000,130281.000,100000.000,160000.000,56.323,56.642,56.545,56.878,-0.225,-0.224
2017-03-02 11:29:00,56.447,56.670,1253.000,5934.000,56.45,56.50,50000.000,20000.000,56.60,56.75,26518.000,15448.000,56.40,56.55,20000.000,10000.000,56.55,56.80,100991.000,132799.000,160000.000,140000.000,56.321,56.641,56.509,56.875,-0.200,-0.218
2017-03-02 11:30:00,56.553,56.764,12974.000,6175.000,56.50,56.60,30000.000,10000.000,56.75,56.85,29314.000,38140.000,56.45,56.65,30000.000,50000.000,56.65,56.90,124436.000,115125.000,150000.000,170000.000,56.397,56.709,56.607,56.956,-0.250,-0.217
2017-03-02 11:31:00,56.526,56.771,8535.000,1403.000,56.50,56.55,10000.000,20000.000,56.75,56.85,28740.000,6645.000,56.45,56.60,10000.000,50000.000,56.70,56.90,119423.000,99348.000,110000.000,180000.000,56.393,56.680,56.632,56.950,-0.275,-0.221
2017-03-02 11:32:00,56.503,56.717,4903.000,6196.000,56.50,56.55,10000.000,20000.000,56.70,56.80,12784.000,12309.000,56.45,56.60,20000.000,10000.000,56.65,56.85,96243.000,128576.000,120000.000,170000.000,56.378,56.673,56.571,56.932,-0.225,-0.231
2017-03-02 11:33:00,56.504,56.729,5721.000,6296.000,56.50,56.55,20000.000,10000.000,56.70,56.80,12784.000,12571.000,56.45,56.60,30000.000,10000.000,56.65,56.85,97473.000,128938.000,140000.000,150000.000,56.379,56.673,56.586,56.943,-0.225,-0.236
2017-03-02 11:34:00,56.568,56.763,1128.000,8826.000,56.55,56.60,10000.000,20000.000,56.75,56.85,6220.000,44842.000,56.50,56.65,20000.000,30000.000,56.70,56.90,90190.000,124316.000,100000.000,160000.000,56.414,56.703,56.645,56.956,-0.225,-0.240
2017-03-02 11:35:00,56.505,56.710,4020.000,4001.000,56.50,56.55,30000.000,20000.000,56.70,56.80,12784.000,6234.000,56.45,56.60,30000.000,10000.000,56.65,56.85,95972.000,120306.000,150000.000,190000.000,56.377,56.679,56.593,56.945,-0.225,-0.241
2017-03-02 11:36:00,56.431,56.696,9132.000,4789.000,56.45,56.50,40000.000,10000.000,56.60,56.75,23733.000,6358.000,56.40,56.55,10000.000,20000.000,56.55,56.80,90289.000,125792.000,170000.000,110000.000,56.339,56.648,56.468,56.864,-0.200,-0.235
2017-03-02 11:37:00,56.427,56.691,10132.000,7076.000,56.45,56.50,40000.000,20000.000,56.60,56.75,23733.000,4393.000,56.40,56.55,10000.000,10000.000,56.55,56.80,80561.000,115386.000,160000.000,110000.000,56.345,56.646,56.487,56.859,-0.200,-0.222
2017-03-02 11:38:00,56.409,56.662,22884.000,4413.000,56.40,56.50,30000.000,20000.000,56.60,56.75,18485.000,4643.000,56.35,56.55,40000.000,20000.000,56.50,56.80,106472.000,122973.000,140000.000,120000.000,56.307,56.650,56.471,56.854,-0.225,-0.214
2017-03-02 11:39:00,56.475,56.690,3557.000,5240.000,56.45,56.55,10000.000,10000.000,56.65,56.75,23551.000,16975.000,56.40,56.60,30000.000,10000.000,56.60,56.80,96493.000,131830.000,100000.000,100000.000,56.336,56.664,56.545,56.875,-0.200,-0.208
2017-03-02 11:40:00,56.364,56.572,6831.000,14440.000,56.35,56.40,40000.000,20000.000,56.50,56.65,13673.000,7315.000,56.30,56.45,10000.000,30000.000,56.45,56.70,70662.000,78226.000,120000.000,110000.000,56.232,56.525,56.421,56.750,-0.200,-0.208
2017-03-02 11:41:00,56.338,56.575,13610.000,453.000,56.30,56.35,20000.000,30000.000,56.50,56.60,4924.000,5540.000,56.25,56.40,10000.000,10000.000,56.45,56.65,84176.000,56911.000,110000.000,90000.000,56.178,56.510,56.400,56.678,-0.225,-0.195
2017-03-02 11:42:00,56.316,56.513,8353.000,5872.000,56.25,56.35,10000.000,30000.000,56.45,56.55,13444.000,7152.000,56.20,56.40,50000.000,20000.000,56.40,56.60,88747.000,68604.000,120000.000,110000.000,56.131,56.483,56.342,56.645,-0.200,-0.193
2017-03-02 11:43:00,56.312,56.526,1503.000,5932.000,56.25,56.35,10000.000,40000.000,56.50,56.55,23715.000,6995.000,56.20,56.40,10000.000,20000.000,56.45,56.60,86830.000,71187.000,90000.000,120000.000,56.126,56.485,56.389,56.638,-0.225,-0.196
2017-03-02 11:44:00,56.301,56.487,4739.000,3730.000,56.20,56.30,40000.000,20000.000,56.40,56.55,12164.000,5725.000,56.15,56.35,20000.000,30000.000,56.35,56.60,92659.000,50057.000,130000.000,110000.000,56.070,56.436,56.292,56.641,-0.225,-0.207
2017-03-02 11:45:00,56.299,56.507,735.000,3538.000,56.25,56.30,30000.000,20000.000,56.40,56.55,5539.000,5887.000,56.20,56.35,30000.000,20000.000,56.35,56.60,62070.000,47843.000,120000.000,90000.000,56.108,56.436,56.308,56.644,-0.200,-0.214
2017-03-02 11:46:00,56.269,56.442,5381.000,4517.000,56.20,56.25,40000.000,10000.000,56.35,56.45,7221.000,5773.000,56.15,56.30,20000.000,20000.000,56.30,56.50,82908.000,53805.000,160000.000,80000.000,56.060,56.367,56.212,56.556,-0.175,-0.223
2017-03-02 11:47:00,56.164,56.350,5506.000,2661.000,56.10,56.15,20000.000,10000.000,56.25,56.35,10054.000,5839.000,56.05,56.20,30000.000,20000.000,56.20,56.40,82110.000,46388.000,160000.000,90000.000,55.983,56.268,56.138,56.450,-0.175,-0.232
2017-03-02 11:48:00,56.148,56.374,2520.000,7446.000,56.10,56.15,30000.000,20000.000,56.20,56.30,5903.000,21276.000,56.05,56.20,20000.000,10000.000,56.15,56.45,63557.000,62005.000,200000.000,90000.000,55.966,56.242,56.083,56.489,-0.125,-0.239
2017-03-02 11:49:00,56.083,56.324,9026.000,4974.000,56.05,56.10,10000.000,20000.000,56.25,56.30,30580.000,21507.000,56.00,56.15,10000.000,10000.000,56.20,56.35,89303.000,72310.000,130000.000,80000.000,55.957,56.203,56.119,56.400,-0.200,-0.236
2017-03-02 11:50:00,56.083,56.327,13520.000,8174.000,56.05,56.10,20000.000,20000.000,56.20,56.30,31739.000,17507.000,56.00,56.15,30000.000,10000.000,56.15,56.35,80294.000,61410.000,200000.000,80000.000,55.964,56.201,56.083,56.400,-0.175,-0.230
2017-03-02 11:51:00,56.092,56.313,22752.000,6133.000,56.05,56.10,10000.000,10000.000,56.25,56.30,32724.000,7007.000,56.00,56.15,10000.000,20000.000,56.20,56.35,95901.000,51969.000,140000.000,90000.000,55.972,56.217,56.121,56.417,-0.200,-0.193
2017-03-02 11:52:00,56.082,56.312,7972.000,9088.000,56.05,56.10,10000.000,20000.000,56.20,56.30,26381.000,6835.000,56.00,56.15,30000.000,20000.000,56.15,56.35,73093.000,63252.000,190000.000,100000.000,55.947,56.207,56.074,56.405,-0.175,-0.178
2017-03-02 11:53:00,56.019,56.277,19914.000,335.000,56.00,56.05,30000.000,40000.000,56.15,56.30,4215.000,20123.000,55.95,56.10,50000.000,10000.000,56.10,56.35,73431.000,69774.000,180000.000,100000.000,55.888,56.181,56.058,56.380,-0.200,-0.160
2017-03-02 11:54:00,56.070,56.296,10168.000,5672.000,56.05,56.10,30000.000,20000.000,56.20,56.30,31638.000,14270.000,56.00,56.15,20000.000,10000.000,56.15,56.35,68913.000,58727.000,170000.000,100000.000,55.972,56.208,56.082,56.410,-0.175,-0.142
2017-03-02 11:55:00,56.069,56.282,1318.000,5563.000,56.05,56.10,30000.000,20000.000,56.20,56.30,30546.000,9527.000,56.00,56.15,20000.000,20000.000,56.15,56.35,59236.000,54125.000,180000.000,130000.000,55.959,56.213,56.081,56.408,-0.175,-0.136
2017-03-02 11:56:00,55.849,55.885,2814.000,6942.000,55.80,55.85,30000.000,20000.000,55.90,56.00,6314.000,7072.000,55.75,55.90,20000.000,90000.000,55.80,56.05,58221.000,56723.000,110000.000,190000.000,55.648,55.958,55.773,56.089,-0.125,-0.148
2017-03-02 11:57:00,55.856,56.014,1925.000,900.000,55.85,55.90,10000.000,20000.000,56.00,56.05,9031.000,7357.000,55.80,55.95,30000.000,20000.000,55.95,56.15,52061.000,63413.000,100000.000,150000.000,55.724,56.034,55.905,56.227,-0.150,-0.145
2017-03-02 11:58:00,55.896,56.062,4688.000,6147.000,55.85,55.95,30000.000,10000.000,56.00,56.10,11694.000,15926.000,55.80,56.00,30000.000,20000.000,55.95,56.15,56487.000,64193.000,120000.000,80000.000,55.734,56.053,55.925,56.206,-0.150,-0.144
2017-03-02 11:59:00,56.035,56.172,235.000,1370.000,56.00,56.05,20000.000,10000.000,56.15,56.20,4813.000,13671.000,55.95,56.10,20000.000,20000.000,56.05,56.25,59637.000,59448.000,140000.000,110000.000,55.859,56.172,55.996,56.309,-0.150,-0.144
2017-03-02 12:00:00,55.983,56.165,5902.000,2903.000,55.95,56.00,30000.000,20000.000,56.10,56.20,11260.000,4256.000,55.90,56.05,20000.000,10000.000,56.05,56.25,67691.000,50841.000,130000.000,100000.000,55.847,56.127,56.000,56.310,-0.175,-0.139
2017-03-02 12:01:00,56.076,56.174,40645.000,11027.000,56.00,56.10,10000.000,10000.000,56.20,56.25,19036.000,7568.000,55.95,56.15,20000.000,20000.000,56.10,56.30,100444.000,55993.000,90000.000,120000.000,55.927,56.196,56.056,56.362,-0.175,-0.155
2017-03-02 12:02:00,56.042,56.183,40432.000,2903.000,56.00,56.05,20000.000,20000.000,56.15,56.25,7520.000,10947.000,55.95,56.10,20000.000,20000.000,56.10,56.30,100171.000,52254.000,110000.000,130000.000,55.921,56.175,56.055,56.354,-0.175,-0.159
2017-03-02 12:03:00,56.031,56.196,43817.000,3153.000,56.00,56.05,30000.000,20000.000,56.10,56.25,6792.000,26743.000,55.95,56.10,30000.000,20000.000,56.05,56.30,98166.000,67800.000,150000.000,110000.000,55.924,56.157,55.977,56.341,-0.150,-0.155
2017-03-02 12:04:00,55.939,56.076,6639.000,7604.000,55.90,56.00,20000.000,10000.000,56.05,56.15,9214.000,13154.000,55.85,56.05,30000.000,20000.000,56.00,56.20,59773.000,75012.000,130000.000,100000.000,55.790,56.096,55.915,56.275,-0.150,-0.159
2017-03-02 12:05:00,55.898,56.055,9734.000,4518.000,55.85,55.95,30000.000,20000.000,56.00,56.10,16963.000,8543.000,55.80,56.00,10000.000,20000.000,55.95,56.20,79321.000,77472.000,110000.000,100000.000,55.737,56.070,55.895,56.250,-0.150,-0.161
2017-03-02 12:06:00,55.865,56.042,2324.000,1303.000,55.85,55.90,30000.000,20000.000,56.00,56.10,31628.000,9077.000,55.80,55.95,10000.000,30000.000,55.95,56.20,83458.000,72461.000,90000.000,110000.000,55.739,56.053,55.917,56.241,-0.175,-0.150
2017-03-02 12:07:00,55.930,56.090,1960.000,5853.000,55.90,55.95,10000.000,10000.000,56.05,56.15,9965.000,5202.000,55.85,56.00,30000.000,20000.000,56.00,56.20,85542.000,74652.000,90000.000,110000.000,55.785,56.075,55.950,56.300,-0.175,-0.150
2017-03-02 12:08:00,55.969,56.116,4844.000,5909.000,55.90,56.00,10000.000,30000.000,56.05,56.20,13252.000,13299.000,55.85,56.05,30000.000,10000.000,56.00,56.25,93501.000,73336.000,90000.000,100000.000,55.792,56.108,55.950,56.300,-0.175,-0.145
2017-03-02 12:09:00,55.992,56.148,936.000,7142.000,55.95,56.00,10000.000,40000.000,56.10,56.20,8915.000,10921.000,55.90,56.05,10000.000,10000.000,56.05,56.25,77861.000,72191.000,90000.000,110000.000,55.819,56.108,55.983,56.291,-0.175,-0.131
2017-03-02 12:10:00,55.927,56.092,5303.000,1903.000,55.90,55.95,10000.000,20000.000,56.05,56.15,17220.000,7060.000,55.85,56.00,30000.000,30000.000,56.00,56.20,88090.000,72653.000,90000.000,100000.000,55.794,56.080,55.950,56.250,-0.175,-0.122
2017-03-02 12:11:00,55.995,56.117,1200.000,6160.000,55.95,56.00,10000.000,20000.000,56.10,56.15,7920.000,8540.000,55.90,56.05,10000.000,30000.000,56.05,56.20,79155.000,72600.000,90000.000,110000.000,55.819,56.103,55.983,56.255,-0.150,-0.118
2017-03-02 12:12:00,55.933,56.095,5904.000,1903.000,55.90,55.95,10000.000,30000.000,56.05,56.15,21470.000,5958.000,55.85,56.00,30000.000,30000.000,56.00,56.20,86804.000,64999.000,90000.000,120000.000,55.792,56.085,55.950,56.267,-0.175,-0.099
2017-03-02 12:13:00,55.881,56.002,18643.000,88.000,55.85,55.90,30000.000,10000.000,56.00,56.10,20372.000,5977.000,55.80,55.95,30000.000,30000.000,55.90,56.15,105612.000,69254.000,100000.000,120000.000,55.747,56.054,55.885,56.233,-0.175,-0.096
2017-03-02 12:14:00,55.952,56.034,5063.000,6621.000,55.90,55.95,20000.000,20000.000,56.00,56.10,18343.000,16681.000,55.85,56.00,10000.000,20000.000,55.95,56.15,99924.000,76250.000,70000.000,90000.000,55.778,56.056,55.914,56.183,-0.125,-0.102
2017-03-02 12:15:00,55.907,56.030,18244.000,177.000,55.85,55.90,10000.000,20000.000,56.00,56.10,27040.000,7477.000,55.80,55.95,10000.000,20000.000,55.95,56.15,124881.000,60043.000,60000.000,90000.000,55.750,56.038,55.900,56.183,-0.175,-0.096
2017-03-02 12:16:00,55.901,56.000,18744.000,7423.000,55.85,55.90,10000.000,10000.000,56.00,56.05,24487.000,13003.000,55.80,55.95,10000.000,10000.000,55.95,56.10,122990.000,73715.000,60000.000,80000.000,55.749,56.016,55.900,56.163,-0.150,-0.098
2017-03-02 12:17:00,55.972,56.041,4620.000,8516.000,55.90,55.95,20000.000,20000.000,56.00,56.10,19742.000,14348.000,55.85,56.00,20000.000,20000.000,55.95,56.15,107586.000,62884.000,80000.000,90000.000,55.780,56.047,55.919,56.183,-0.125,-0.110
2017-03-02 12:18:00,55.969,56.077,14445.000,4630.000,55.90,55.95,20000.000,10000.000,56.05,56.10,27228.000,16922.000,55.85,56.00,20000.000,10000.000,55.95,56.15,126413.000,61672.000,80000.000,50000.000,55.798,56.051,55.931,56.200,-0.150,-0.115
2017-03-02 12:19:00,55.896,56.006,16105.000,11765.000,55.85,55.90,40000.000,30000.000,55.95,56.05,25483.000,17965.000,55.80,55.95,30000.000,10000.000,55.90,56.10,115957.000,82020.000,100000.000,80000.000,55.747,56.006,55.890,56.125,-0.125,-0.112
2017-03-02 12:20:00,55.898,55.994,2805.000,10975.000,55.85,55.90,20000.000,30000.000,55.95,56.05,34483.000,17965.000,55.80,55.95,20000.000,20000.000,55.90,56.10,111657.000,81730.000,80000.000,90000.000,55.739,56.007,55.869,56.128,-0.125,-0.117
2017-03-02 12:21:00,55.867,55.975,24301.000,10065.000,55.80,55.85,10000.000,20000.000,55.95,56.00,30059.000,24379.000,55.75,55.90,20000.000,10000.000,55.90,56.05,127447.000,66247.000,70000.000,70000.000,55.703,55.937,55.857,56.093,-0.150,-0.118
2017-03-02 12:22:00,55.889,56.016,25029.000,11645.000,55.80,55.90,30000.000,20000.000,55.90,56.00,27930.000,21257.000,55.75,55.95,20000.000,10000.000,55.85,56.05,127154.000,74740.000,120000.000,70000.000,55.697,56.004,55.788,56.114,-0.100,-0.114
2017-03-02 12:23:00,55.882,56.016,26794.000,12400.000,55.80,55.90,10000.000,30000.000,55.95,56.00,18027.000,21362.000,55.75,55.95,30000.000,10000.000,55.90,56.10,117988.000,75500.000,80000.000,80000.000,55.700,56.003,55.862,56.131,-0.125,-0.118
2017-03-02 12:24:00,55.972,56.068,182.000,4985.000,55.90,55.95,20000.000,10000.000,56.00,56.10,14433.000,11225.000,55.85,56.00,20000.000,20000.000,55.95,56.15,98293.000,57058.000,100000.000,70000.000,55.776,56.056,55.915,56.200,-0.125,-0.129
2017-03-02 12:25:00,55.888,56.006,28079.000,8310.000,55.80,55.90,10000.000,10000.000,55.95,56.00,18027.000,21755.000,55.75,55.95,40000.000,10000.000,55.90,56.10,119611.000,67966.000,90000.000,70000.000,55.700,56.009,55.867,56.143,-0.125,-0.138
2017-03-02 12:26:00,55.889,56.005,21166.000,8114.000,55.80,55.90,40000.000,10000.000,55.90,56.00,10773.000,21755.000,55.75,55.95,20000.000,10000.000,55.85,56.05,106334.000,67608.000,140000.000,70000.000,55.685,56.009,55.789,56.107,-0.100,-0.148
2017-03-02 12:27:00,55.897,56.003,5703.000,6283.000,55.85,55.90,10000.000,10000.000,55.95,56.05,24231.000,9889.000,55.80,55.95,30000.000,20000.000,55.90,56.10,93694.000,65367.000,80000.000,70000.000,55.735,56.022,55.862,56.150,-0.125,-0.163
2017-03-02 12:28:00,55.894,56.050,1065.000,1957.000,55.85,55.90,10000.000,20000.000,55.95,56.10,25703.000,7066.000,55.80,55.95,30000.000,10000.000,55.90,56.15,81366.000,54718.000,80000.000,60000.000,55.734,56.038,55.862,56.183,-0.150,-0.158
2017-03-02 12:29:00,55.882,56.033,20873.000,4695.000,55.80,55.85,30000.000,10000.000,55.90,56.00,9904.000,9786.000,55.75,55.90,20000.000,20000.000,55.85,56.10,106010.000,48806.000,150000.000,80000.000,55.683,55.953,55.783,56.144,-0.125,-0.164
2017-03-02 12:30:00,55.898,56.062,207.000,3880.000,55.85,55.90,10000.000,20000.000,55.95,56.10,16841.000,6966.000,55.80,55.95,30000.000,10000.000,55.90,56.15,74477.000,54241.000,100000.000,70000.000,55.718,56.034,55.850,56.186,-0.150,-0.156
2017-03-02 12:31:00,55.899,56.064,1625.000,1580.000,55.85,55.90,20000.000,20000.000,55.95,56.10,16831.000,6966.000,55.80,55.95,30000.000,10000.000,55.90,56.15,75385.000,51941.000,110000.000,70000.000,55.721,56.040,55.859,56.186,-0.150,-0.148
2017-03-02 12:32:00,55.908,56.087,2044.000,2080.000,55.85,55.90,10000.000,20000.000,56.00,56.10,17889.000,7466.000,55.80,55.95,20000.000,10000.000,55.95,56.15,90182.000,52951.000,110000.000,80000.000,55.727,56.038,55.882,56.194,-0.175,-0.136
2017-03-02 12:33:00,55.883,56.017,12673.000,2303.000,55.80,55.85,10000.000,10000.000,55.95,56.05,19527.000,5413.000,55.75,55.90,30000.000,20000.000,55.90,56.10,106705.000,40853.000,100000.000,80000.000,55.686,55.980,55.850,56.163,-0.175,-0.135
2017-03-02 12:34:00,55.883,56.063,10238.000,3262.000,55.80,55.85,40000.000,10000.000,55.90,56.05,14826.000,5604.000,55.75,55.90,20000.000,20000.000,55.85,56.10,94907.000,41653.000,160000.000,70000.000,55.675,55.977,55.791,56.157,-0.150,-0.109
2017-03-02 12:35:00,55.888,56.009,165.000,3612.000,55.80,55.85,20000.000,20000.000,55.90,56.00,11372.000,6914.000,55.75,55.90,10000.000,10000.000,55.85,56.05,81380.000,43373.000,140000.000,80000.000,55.657,55.959,55.771,56.100,-0.125,-0.086
2017-03-02 12:36:00,55.738,55.862,400.000,6318.000,55.65,55.70,10000.000,30000.000,55.75,55.80,38884.000,16516.000,55.60,55.75,60000.000,10000.000,55.70,55.90,110928.000,42363.000,140000.000,70000.000,55.544,55.788,55.643,55.900,-0.100,-0.086
2017-03-02 12:37:00,55.657,55.778,25908.000,4636.000,55.60,55.65,40000.000,10000.000,55.70,55.75,27265.000,15939.000,55.55,55.70,10000.000,10000.000,55.65,55.80,100124.000,48538.000,140000.000,60000.000,55.516,55.752,55.593,55.858,-0.100,-0.103
2017-03-02 12:38:00,55.748,55.880,5598.000,17613.000,55.65,55.75,30000.000,20000.000,55.75,55.80,28808.000,13330.000,55.60,55.80,70000.000,10000.000,55.70,55.85,95788.000,54694.000,280000.000,70000.000,55.549,55.833,55.638,55.914,-0.075,-0.107
2017-03-02 12:39:00,55.613,55.660,17417.000,2351.000,55.55,55.60,10000.000,10000.000,55.60,55.70,16277.000,18495.000,55.50,55.65,30000.000,10000.000,55.55,55.75,83628.000,45139.000,120000.000,80000.000,55.446,55.706,55.471,55.819,-0.075,-0.136
2017-03-02 12:40:00,55.598,55.607,9931.000,1103.000,55.55,55.60,50000.000,30000.000,55.65,55.70,16990.000,18800.000,55.50,55.65,10000.000,170000.000,55.60,55.75,81517.000,59741.000,150000.000,420000.000,55.432,55.715,55.553,55.799,-0.100,-0.144
2017-03-02 12:41:00,55.650,55.772,11067.000,14100.000,55.55,55.65,20000.000,30000.000,55.70,55.75,23588.000,16631.000,55.50,55.70,50000.000,20000.000,55.65,55.80,88421.000,54905.000,160000.000,90000.000,55.439,55.730,55.594,55.828,-0.125,-0.140
2017-03-02 12:42:00,55.656,55.859,6975.000,2694.000,55.60,55.65,70000.000,10000.000,55.70,55.80,13317.000,18963.000,55.55,55.70,150000.000,10000.000,55.65,55.90,69785.000,50668.000,310000.000,60000.000,55.484,55.746,55.629,55.942,-0.125,-0.109
2017-03-02 12:43:00,55.604,55.757,7384.000,7302.000,55.55,55.60,20000.000,30000.000,55.70,55.75,20647.000,14892.000,55.50,55.65,20000.000,60000.000,55.65,55.80,92525.000,68129.000,140000.000,160000.000,55.433,55.700,55.575,55.850,-0.150,-0.095
2017-03-02 12:44:00,55.652,55.843,2619.000,4743.000,55.60,55.65,10000.000,20000.000,55.70,55.75,8137.000,17435.000,55.55,55.70,20000.000,30000.000,55.65,55.90,73058.000,61414.000,130000.000,80000.000,55.469,55.751,55.565,55.900,-0.100,-0.069
2017-03-02 12:45:00,55.536,55.587,8081.000,2.000,55.50,55.55,30000.000,20000.000,55.60,55.70,15123.000,7233.000,55.45,55.60,20000.000,70000.000,55.55,55.75,86877.000,73568.000,140000.000,290000.000,55.384,55.668,55.486,55.797,-0.125,-0.076
2017-03-02 12:46:00,55.669,55.771,5794.000,1310.000,55.60,55.65,10000.000,10000.000,55.70,55.80,7347.000,12676.000,55.55,55.70,40000.000,20000.000,55.60,55.85,87718.000,54562.000,130000.000,80000.000,55.469,55.761,55.550,55.900,-0.125,-0.081
2017-03-02 12:47:00,55.761,55.812,2391.000,14168.000,55.70,55.75,10000.000,10000.000,55.75,55.85,12087.000,19408.000,55.65,55.80,30000.000,20000.000,55.70,55.90,73086.000,65834.000,90000.000,80000.000,55.554,55.839,55.644,55.950,-0.075,-0.093
2017-03-02 12:48:00,55.770,55.853,13749.000,7397.000,55.70,55.75,20000.000,20000.000,55.85,55.90,14996.000,5955.000,55.65,55.80,10000.000,30000.000,55.80,55.95,95305.000,52338.000,80000.000,100000.000,55.584,55.854,55.719,55.990,-0.150,-0.102
2017-03-02 12:49:00,55.767,55.828,197.000,9778.000,55.70,55.75,20000.000,10000.000,55.80,55.90,9785.000,6726.000,55.65,55.80,10000.000,20000.000,55.75,55.95,77966.000,60490.000,70000.000,90000.000,55.552,55.853,55.700,56.006,-0.125,-0.114
2017-03-02 12:50:00,55.713,55.800,2845.000,5292.000,55.65,55.70,10000.000,20000.000,55.75,55.85,8429.000,11319.000,55.60,55.75,10000.000,10000.000,55.70,55.90,81898.000,60406.000,80000.000,90000.000,55.509,55.811,55.631,55.950,-0.125,-0.114
2017-03-02 12:51:00,55.662,55.787,8974.000,1153.000,55.60,55.65,10000.000,30000.000,55.75,55.85,12056.000,1153.000,55.55,55.70,20000.000,20000.000,55.70,55.90,98643.000,49133.000,80000.000,110000.000,55.486,55.793,55.638,55.941,-0.175,-0.117
2017-03-02 12:52:00,55.658,55.770,3777.000,5164.000,55.60,55.70,20000.000,10000.000,55.70,55.80,6680.000,21606.000,55.55,55.75,10000.000,20000.000,55.65,55.85,83580.000,85882.000,110000.000,90000.000,55.467,55.814,55.577,55.917,-0.100,-0.123
2017-03-02 12:53:00,55.685,55.809,4413.000,25.000,55.65,55.70,10000.000,10000.000,55.75,55.85,6279.000,12849.000,55.60,55.75,20000.000,30000.000,55.70,55.90,82599.000,78592.000,80000.000,80000.000,55.509,55.828,55.638,55.944,-0.125,-0.123
2017-03-02 12:54:00,55.687,55.809,3479.000,1.000,55.65,55.70,10000.000,10000.000,55.75,55.85,7278.000,10296.000,55.60,55.75,20000.000,30000.000,55.70,55.90,82644.000,76206.000,80000.000,80000.000,55.509,55.831,55.638,55.944,-0.125,-0.120
2017-03-02 12:55:00,55.686,55.774,3436.000,4500.000,55.65,55.70,10000.000,10000.000,55.70,55.80,5755.000,21264.000,55.60,55.75,10000.000,20000.000,55.65,55.85,74960.000,80769.000,100000.000,90000.000,55.500,55.816,55.565,55.906,-0.075,-0.120
2017-03-02 12:56:00,55.682,55.818,2352.000,7546.000,55.65,55.70,20000.000,10000.000,55.70,55.85,5241.000,10534.000,55.60,55.75,10000.000,30000.000,55.65,55.90,73362.000,83313.000,110000.000,80000.000,55.497,55.819,55.577,55.944,-0.100,-0.113
2017-03-02 12:57:00,55.677,55.818,2602.000,5065.000,55.65,55.70,20000.000,10000.000,55.70,55.85,5241.000,10534.000,55.60,55.75,10000.000,30000.000,55.65,55.90,66954.000,80832.000,110000.000,80000.000,55.493,55.822,55.577,55.944,-0.100,-0.112
2017-03-02 12:58:00,55.684,55.809,1760.000,85.000,55.65,55.70,10000.000,10000.000,55.75,55.85,9624.000,15657.000,55.60,55.75,20000.000,30000.000,55.70,55.90,82473.000,81187.000,80000.000,80000.000,55.508,55.825,55.638,55.944,-0.125,-0.100
2017-03-02 12:59:00,55.714,55.825,4007.000,12688.000,55.65,55.75,40000.000,10000.000,55.70,55.85,8416.000,19217.000,55.60,55.80,20000.000,30000.000,55.65,55.90,77404.000,89141.000,140000.000,80000.000,55.505,55.843,55.600,55.944,-0.075,-0.101
2017-03-02 13:00:00,55.746,55.831,162.000,7941.000,55.70,55.75,10000.000,30000.000,55.75,55.90,7640.000,9470.000,55.65,55.80,30000.000,10000.000,55.70,55.95,75076.000,80731.000,100000.000,110000.000,55.548,55.849,55.645,56.041,-0.100,-0.103
2017-03-02 13:01:00,55.720,55.822,6737.000,16969.000,55.65,55.75,10000.000,10000.000,55.75,55.85,18285.000,18651.000,55.60,55.80,30000.000,30000.000,55.70,55.90,95949.000,93602.000,100000.000,80000.000,55.524,55.839,55.645,55.944,-0.100,-0.102
2017-03-02 13:02:00,55.683,55.818,5198.000,1178.000,55.65,55.70,10000.000,10000.000,55.75,55.85,12157.000,18011.000,55.60,55.75,20000.000,30000.000,55.70,55.90,88282.000,85601.000,90000.000,80000.000,55.517,55.822,55.639,55.944,-0.125,-0.103
